text,terms,lab_sim
"the puke green walls leave a lot to be desired, but the food is very good.","[('puke green walls', None)]",0.5427801
"the flavors are very fresh and pretty inobtrusive, nothing flashy.","[('flavors', None)]",0.455358
the hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,"[('hanger steak', None), ('tuna', None)]",0.41638657
"our son loves pizza and we have a certified neapolitan pizzaria in our home city (seattle), we liked this nearly as much - and the differences were more about personal preference than any reflection on either restaurant.","[('neapolitan pizzaria', None)]",0.48551244
big and soft as well as good lunch food.,"[('lunch food', None)]",0.59438944
suan is a great place that i often take my friends (classmates) too.,"[('suan', None)]",0.40803355
"as for the bar, this is another bad idea.","[('bar', None)]",0.3120027
"their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.","[('bagels', None)]",0.49404243
"unlike hh up the block, this place actually gives you hearty and hot bagels this town is known for.","[('bagels', None)]",0.49530253
i thought going to jimmys would give me a real domincan exprience.,"[('jimmys', None)]",0.30252767
the barebecued salmon is elegantly spiced and not at all dry.,"[('barebecued salmon', None)]",0.40849695
"same owner as the guy who owns typhoon, which is just down the street on st. marks and 1st ave.","[('typhoon', None)]",0.22004238
what generous portions!,"[('portions', None)]",0.42037156
the wine the service was very good too.,"[('service', None)]",0.6347051
the highly spiced chai tea was great too.,"[('chai tea', None)]",0.539973
"i have been there many times, and food is good and consistent.","[('food', None)]",0.68136877
the meat dishes were only so-so.,"[('meat dishes', None)]",0.53611237
"his wife tanya, the hostess, completes the comforting atmosphere by being delightfully warm and gracious.","[('tanya', None)]",0.37723726
"the menu consisted of standard brassiere food, better then places like balthazar etc.","[('standard brassiere food', None)]",0.5760233
"i have been a longtime fan of holy basil in the east village, and while i do believe their food has slightly slipped in quality, i have been hesitant to be disloyal.","[('quality', None), ('holy basil', None)]",0.46332276
the staff there is very attentive and down to earth.,"[('staff', None)]",0.39248225
"you don't go to mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.","[('mizu', None)]",0.5317178
"the service is always bad though, don't expect much of anything from your server, and i would not recommend bringing a date here either.","[('service', None)]",0.324455
the service is descent even when this small place is packed.,"[('service', None)]",0.3806093
this is the best sushi in new york city - hands down.,"[('sushi', None)]",0.5965549
great value for the quality ingredients.,"[('value', None), ('quality ingredients', None)]",0.531088
"the thali was small, thoroughly unremarkable, and $14.95.","[('thali', None)]",0.36935335
the sushi is also great!,"[('sushi', None)]",0.5743902
"the food here is rather good, but only if you like to wait for it.","[('food', None)]",0.66152567
i got an excellent piece of cheesecake and we had several other nice pastries.,"[('pastries', None), ('cheesecake', None)]",0.5138296
"the staff is very kind and well trained, they're fast, they are always prompt to jump behind the bar and fix drinks, they know details of every item in the menu and make excelent recomendations.","[('staff', None)]",0.43775815
the makhani was ok --the korma was bland.,"[('makhani', None)]",0.2732743
"though the service could be better (possibly due to more than one very large group in the house), it is very cordial and warm, as is the general clientele.","[('service', None)]",0.41838992
"the decor in this place is very diner-ish and the kind of place you expect in the east village - not romantic, just simple, small and sparse.","[('decor', None)]",0.5210598
the lox is always fresh too.,"[('lox', None)]",0.31927368
service was very friendly.,"[('service', None)]",0.561982
so all i'm trying to say is this restaurant is by far the best thai food restaurant i've ever been to.,"[('thai food', None)]",0.60200906
the duck confit is always amazing and the foie gras terrine with figs was out of this world.,"[('duck confit', None), ('foie gras terrine', None)]",0.36514366
"the whole set up is truly unprofessional and i wish cafe noir would get some good staff, because despite the current one this is a great place.","[('set up', None)]",0.48903173
the service does sometimes lack focus and it is not ideal if you are in a hurry but i have never been treated rudely.,"[('service', None)]",0.2865997
"i have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.","[('options', None)]",0.5456201
the staff offers impeccable service.,"[('service', None)]",0.367055
we ended our great experience by having gulab jamun (dessert) recommended by the waiter.,"[('gulab jamun', None)]",0.593388
"this place doesn't compare with mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.","[('quality', None), ('value', None), ('price', None)]",0.4553189
"i have known about this secret for the last 13 years, emilio(the godfather) has continued to serve food and wine for the gods at mortal prices.","[('emilio', None)]",0.3729823
the brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,"[('lollies', None), ('brioche', None)]",0.42895886
and the bill was outragous.,"[('bill', None)]",0.21051289
"the service was attentive, yet unimposing, the food was far better than many notorious restaurants in midtown and the wine list is extensive and well priced.","[('service', None), ('price', None), ('food', None)]",0.70248705
"kind, attentive wait staff.","[('wait staff', None)]",0.36577883
salads were fantastic.,"[('salads', None)]",0.61819655
the owners and employees are friendly and their pizza is fantastic.,"[('pizza', None), ('employees', None), ('owners', None)]",0.6522118
"la rosa waltzes in, and i think they are doing it the best.","[('rosa waltzes', None)]",0.29896843
"a great addition to smith street: finally, a place that's not pretentious and filled with women wearing ugg boots.","[('ugg boots', None)]",0.33916017
it was like the servers forgot that they actually worked there and instead wanted to hang out and be cool.,"[('servers', None)]",0.27052245
the service is good and ambience is good for a date or group outing.,"[('service', None), ('ambience', None)]",0.54824734
a great way to make some money is to buy a case of snapple from costco and sell it right outside for only $2.50.,"[('costco', None)]",0.28740397
fast service.,"[('service', None)]",0.36192542
"the staff is excellent, specjal: that girl behind the bar, european chic.","[('specjal', None), ('staff', None)]",0.39566177
"the service was bad, the food took to forever to come, we sat on the upper level.","[('service', None)]",0.56313974
"we a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident.","[('quality', None), ('care', None), ('food', None)]",0.5614787
"the decor is nice, but more casual than fine dining.","[('decor', None)]",0.54897416
this restaurant is a wonderful place to go many times and it is reasonably priced.,"[('price', None), ('restaurant', None)]",0.7080163
"bottom line: b+ for the food, f for the service.","[('service', None)]",0.46981385
the only thing the waiters don't do for you is wipe your chin when you leave.,"[('waiters', None)]",0.3788697
"stick to dimsum, not super overpriced noodles.","[('noodles', None), ('dimsum', None)]",0.43085197
the service is fine and they allow you to enjoy the view.,"[('service', None), ('view', None)]",0.38771054
delicious simple food in nice outdoor atmosphere.,"[('food', None), ('outdoor atmosphere', None)]",0.6231969
"the food is good, but very expensive for the casualness of it.","[('casualness', None), ('food', None)]",0.7303178
the only fallback on this restaurant is the prices.,"[('price', None)]",0.55496806
the hot and sour soup was unbearably hot and tasted of only pepper and nothing else.,"[('sour soup', None), ('hot and sour soup', None)]",0.4120775
i love the pics of andy warhol when he used to frequent the place (he painted the ballato's sign in the window).,"[('andy warhol', None)]",0.24728303
try sushimi cucumber roll.,"[('sushimi cucumber roll', None)]",0.3833876
the food is delicious.,"[('food', None)]",0.6600454
amma is nothing special.,"[('amma', None)]",0.16154452
yeah shanghai is also great but not quite as good -- they use the same amount of salt but without sweetness to balance out.,"[('shanghai', None)]",0.45487228
the atmosphere is much better than sripraphai (more modern and sleek).,"[('sripraphai', None)]",0.339861
"the food is outstanding and the service is quick, friendly and very professional.","[('service', None), ('food', None)]",0.7612411
"the bagels always warm, soft on the inside, crispy on the outside and enormous in size.","[('bagels', None)]",0.3522037
service is fast and friendly.,"[('service', None)]",0.5103765
"we all ate pasta entre'es, which were great.","[(""pasta entre'es"", None)]",0.39918977
great experience overall.,"[('experience', None)]",0.40587777
perfect for dates!,"[('dates', None)]",0.3689357
the food was boring and expensive.,"[('food', None)]",0.61454767
"the ambience is pretty and nice for conversation, so a casual lunch here would probably be best.","[('chat', None), ('ambience', None)]",0.5032547
the service is ok but could be better.,"[('service', None)]",0.3836286
i was here a few weeks back and we had the worst customer service experience at a restaurant ever.,"[('customer service', None)]",0.6016605
"nothing against a good sales call, but the tactics at amma are just too obvious.","[('tactics', None), ('amma', None)]",0.22681592
"took my mom for mother's day, and the maitre d' was pretty rude.","[(""maitre d'"", None)]",0.30087712
"the vibe is very relaxed and cozy, service was great and the food was excellent!","[('service', None), ('vibe', None)]",0.6486576
"if you are looking for a good quality, cheap eats - this is the place.","[('quality', None), ('eats', None)]",0.6716937
the service was friendly and the atmosphere was casual.,"[('atmosphere', None), ('service', None)]",0.43717825
a friend from seattle and i went on a thursday night around 8:30.,"[('seattle', None)]",0.28681216
when i lived upstate for a while i would buy freeze the bagels and they would still be better than any else.,"[('bagels', None)]",0.43433368
"this is the best secret place in midtown', i heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last tuesday.","[('bartender', None)]",0.5801569
the service was excellent - friendly and attentive.,"[('service', None)]",0.59514546
"waitstaff is great, very attentive.","[('waitstaff', None)]",0.45167294
it is what modern cuisine is all about.,"[('modern cuisine', None)]",0.5372927
"in any event, even though its a bit on the pricey side, we still love this restaurant and will definitely go back.","[('pricey side', None), ('restaurant', None)]",0.6046566
"i don't like indian food too much and this was delicious, however you want to factor that into the equation.","[('indian food', None)]",0.4723532
"at taj, vegetarians can rejoice-all the dishes are manna from heaven.","[('taj', None)]",0.48248464
"forget the rush and the wait and the noise (which isn't actually that bad), i mean please, who goes to a steakhouse to be coddled and romantic?","[('wait', None), ('noise', None), ('rush', None)]",0.45212162
"having hunted around for a quiet, romantic, yet not hideously expensive restaurant i stumbled across reviews for la lanterna and gave it a shot.","[('la lanterna', None)]",0.654
jimmy's is hands down the hottest night spot in the bronx.,"[(""jimmy's"", None)]",0.37151238
and i would have to agree with the masses in terms of service - delivery is their achilles' heel.,"[('service', None)]",0.30291256
"the $300 bill was a bit steep, but the experience was great.","[('experience', None)]",0.35064647
"nice ambiance, nice little bar, good bartender, francois, and good service.","[('ambiance', None), ('bartender', None)]",0.5292766
"the calamari comes with an incredible sauce, and the duck noodles are yummy as well.","[('duck noodles', None), ('calamari', None)]",0.47792014
i would definitely go back -- if only for some of those exotic martinis on the blackboard.,"[('martinis', None)]",0.3592232
beautiful experience.,"[('experience', None)]",0.30728883
the bagels are also reasonably priced for nyc.,"[('bagels', None)]",0.51891834
decor leaves something to be desired.,"[('decor', None)]",0.25618953
jimmy is dominican!,"[('jimmy', None)]",0.22256711
"our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.","[('waiter', None), ('price', None)]",0.6342569
coming from boston this place is like emma's pizza in kendall square in cambridge (although they have more funky toppings!),"[(""emma's pizza"", None)]",0.583643
"i've been to this restaurant more than a dozen times and when i'm craving for pho, lemon grass chicken or beef cube on rice, this is the place to go.","[('beef cube', None), ('pho', None), ('lemon grass chicken', None)]",0.6159881
"the food is spectacular, from the appitizers to the main course, and then of course the desserts, (wow) you'll need no more.","[('desserts', None), ('main course', None), ('appitizers', None)]",0.65374005
my fish was delicious in an incredible curry sauce.,"[('curry sauce', None)]",0.5194367
if you are in search of the most authentic nyc deli experience look no further than the famous and historic katz's deli down on the lower east side.,"[(""katz's deli"", None)]",0.40088084
"even upon delivery, their juicy pork buns are quite good . .","[('pork buns', None)]",0.56503516
"average to good thai food, but terrible delivery.","[('thai food', None), ('delivery', None)]",0.5685065
the space is nice but when we order our drink we were in for a surprise.,"[('space', None)]",0.48599032
joe's pizza used to have the best slice until this pizzeria opened up.,"[(""joe's pizza"", None)]",0.50090146
i in all reality felt as if i had just gotten off air france and was in the 8th district in paris.,"[('paris', None)]",0.25130183
"the food is amazing, rich pastas and fresh doughy pizza.","[('doughy pizza', None), ('pastas', None), ('food', None)]",0.69427323
"food was very good, but not what i would consider out of this world.","[('food', None)]",0.5886906
i had lobster bisque it has 2 oz. of maine lobster in it.,"[('lobster bisque', None)]",0.36136848
"try the pad thai, it's fabulous and their prices are so cheap!","[('pad thai', None), ('price', None)]",0.37979147
food is great and inexpensive.,"[('price', None), ('food', None)]",0.66744673
the price very reasonable.,"[('price', None)]",0.4065025
"take a good sense of humor,an american express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road","[('alain', None)]",0.31078056
ingredients are organic which is a real plus for me.,"[('ingredients', None)]",0.26463434
i recommend this spot to anyone who enjoys fine cuisine at reasonable prices.,"[('cuisine', None), ('price', None)]",0.6946691
"the staff was very attentive, the ambience lovely, and the food superb.","[('staff', None), ('service', None), ('food', None), ('ambience', None)]",0.6788007
"i love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.","[('ingrediants', None)]",0.5467564
the pizza and wine were excellent-the service too--but what really made this place was the backyard dining area.,"[('pizza', None), ('wine', None), ('service', None)]",0.7419039
the frankenstein show was the best.,"[('frankenstein show', None)]",0.23424911
"the waiters are sweet, the food is tasty and the bill is never too large.","[('bill', None), ('waiters', None)]",0.578786
"as a fan of thai, i have tried quite a few different restaurants in nyc and this one was definitely the worst.","[('thai', None)]",0.6303294
"the service was superb, they treat you like family.","[('service', None)]",0.5307415
"it only took about five or so minutes to get an empty table, but standing up wasn't too bad.","[('standing up', None)]",0.3620247
"the menu may be small, but everything on it is delicious.","[('menu', None)]",0.63102216
too bad latin quarters closed.,"[('latin quarters', None)]",0.31615108
i live a block away and go to patsy's frequently.,"[(""patsy's"", None)]",0.39649728
"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but i thought a bit overpriced.","[('vanilla cake', None), ('vanilla gelato', None), ('chocolate cake', None)]",0.3903617
kudos haru,"[('haru', None)]",0.24120986
"the well mannered, pleasant staff that tony has in his employ.","[('tony', None)]",0.2888452
the flavors robust and subtle.,"[('flavors', None)]",0.47248003
"all i can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.","[('quality', None), ('oysters', None)]",0.48950493
"we concluded with tiramisu chocolate cake, both were delicious.","[('tiramisu chocolate cake', None)]",0.40473738
the counter service is bad.,"[('counter service', None)]",0.32710207
i had a grat time at jekyll and hyde!,"[('jekyll', None)]",0.285902
"service here was great, food was fantastic.","[('service', None), ('food', None)]",0.7178187
the sauce is delicious and the crust is perfect.,"[('sauce', None), ('crust', None)]",0.5656067
"you will pay a lot for the decore, but the food is no better or worse than a lot of other chinese and asian fusion places in ny.","[('decore', None), ('food', None)]",0.5770159
the service is not consistently excellent -- just decent.,"[('service', None)]",0.45141658
"the food, served in small tasting portions (as an option) is very good with each dish being better than the next.","[('portions', None), ('food', None)]",0.6858883
i had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.,"[('presentation', None)]",0.5548084
"oh, but wait, we were out of drinks (which were also delightfully overpriced).","[('price', None), ('drinks', None)]",0.50980586
the service is fantastic.,"[('service', None)]",0.55227345
the garlic mashed potatoes are hands down the best in the city!,"[('garlic mashed potatoes', None)]",0.61441076
food and service was okay.,"[('service', None), ('food', None)]",0.63090104
the lamb meat was under-cooked and extrmely chewy.,"[('lamb meat', None)]",0.3466254
the best pad thai i've ever had.,"[('pad thai', None)]",0.4234797
"over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.","[('service', None)]",0.55016655
great pizza and fantastic service.,"[('pizza', None), ('service', None)]",0.673982
we were seated outside and the waiter spilled red wine and hot tea on myself and my date.,"[('red wine', None), ('hot tea', None)]",0.33882505
none of that yucky whipped stuff.,"[('whipped stuff', None)]",0.38543633
"the wine list isn't great, and the desserts are shipped in from bruno's down the street, which is not as good as it used to be.","[('wine list', None), ('desserts', None)]",0.56548727
i ordered a lassi and asked 4 times for it but never got it.,"[('lassi', None)]",0.30217108
their coffee is quite good too!,"[('coffee', None)]",0.6028055
"great wine list (italian), good food, service was initially fine.","[('wine list', None), ('service', None), ('food', None)]",0.6409656
"despite the fact that the space is large, they've overcrowded the floor with tables.","[('space', None)]",0.26017562
"i know, you were too busy showing off your vintage tee shirt and looking bored, but my agenda is i'm here to eat and enjoy the company of friends, seeking a pleasant experience.","[('tee', None)]",0.44947714
"as far as the service goes, the waitresses were not particularly friendly, but they got the job done.","[('service', None)]",0.51565844
taxan delicious!,"[('taxan', None)]",0.42622626
"unlike other places in nyc where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).","[('sandwiches', None), ('price', None)]",0.43167394
have been dozens of times and never failed to enjoy the experience.,"[('experience', None)]",0.35695243
for two people with tip was less than $25 bucks.,"[('tip', None)]",0.26447642
killer sushi!,"[('sushi', None)]",0.38559815
of course the reason its so packed is because the food is so delicious!,"[('food', None)]",0.5654238
"staffs are not that friendly, but the taste covers all.","[('staffs', None)]",0.48295084
the jukebox plays everything from italian opera to the strokes.,"[('jukebox', None)]",0.15476206
and i've been to many nyc delis.,"[('nyc delis', None)]",0.45198455
plus they made a perfect martini.,"[('martini', None)]",0.48723298
"i've eaten thai many times, and am very familiar with the cuisine.","[('thai', None)]",0.46604767
the waiter was attentive.,"[('waiter', None)]",0.44875976
their margarita is best i've had since i've returned from naples!,"[('margarita', None)]",0.6001667
the tastes makes your mouth water for more.,"[('tastes', None)]",0.2703491
"all in all a wonderful experience, can't wait to come back.","[('experience', None)]",0.3474739
the food was actually aweful.,"[('food', None)]",0.6306519
they are served with a free appetizer and the portions are perfect for lunch.,"[('portions', None)]",0.57111734
there is actually space to breathe and the decor sets the tone for an intimate dinner.,"[('space', None), ('decor', None)]",0.44176373
we went around 9:30 on a friday and it had died down a bit by then so the service was great!,"[('service', None)]",0.44534105
"furthermore, the rice had no seasoning, so the sushi was bland and disgusting.","[('seasoning', None), ('rice', None)]",0.4906023
the sushi is average and the prices are anything but.,"[('price', None), ('sushi', None)]",0.5192245
"my wife and i also enjoyed the spinach, the shanghai low mein, and other attractions.","[('shanghai low mein', None)]",0.5695886
turned out there was full service upstairs and sat down.,"[('service', None)]",0.43514973
several of the dim sum orders had about 6-8 pieces.,"[('dim sum orders', None)]",0.21707521
they live up to the thai way of living.,"[('thai way of living', None)]",0.28149262
if you have a dumpling fetish i suggest you try some here!,"[('dumpling', None)]",0.2834821
and the food was fantastic.,"[('food', None)]",0.6819751
"they're also friendlier here, especially the owner, kenny.","[('kenny', None)]",0.2744632
"while the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.","[('room', None)]",0.37228918
i've lived in nyc all my life and had never before seen so many waterbugs in one place (except in a really bad dream).,"[('nyc', None)]",0.19237074
winnie and her staff are the best crew you can find serving you.,"[('winnie', None)]",0.42603442
you can even get packages of the chutneys to stock your fridge!,"[('chutneys', None)]",0.40932554
slightly on the pricey side but worth it!,"[('pricey side', None)]",0.3682411
"if it isn't for the food (a+++), it must be the service or the ambience.","[('service', None), ('ambience', None)]",0.56980747
"i like the ambience, it's very dark and original.","[('ambient', None)]",0.31466758
not the typical nyc gimmick theme restaurant.,"[('gimmick theme restaurant', None)]",0.5316014
this place is not worth the prices.,"[('place', None), ('price', None)]",0.40189734
pick a bagel has the best bagels in the city.,"[('bagels', None)]",0.45543805
"you are paying for the atmosphere, which is nice, but can be had in numerous places in bay ridge.","[('atmosphere', None)]",0.36724654
it's called gnochi alla nona and is found under chef specials.,"[('gnochi alla nona', None)]",0.4273734
the fried dumplings are great!,"[('fried dumplings', None)]",0.5114017
this place has the best chinese style bbq ribs in the city.,"[('chinese style bbq ribs', None)]",0.47541764
ive been here so many times the waiters know my name.,"[('waiters', None)]",0.42876223
the decor is very simple but comfortable.,"[('decor', None)]",0.33856705
"we figured we never had argentinian pizza before so we grabbed our lunch there, sharing a large pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.","[('argentinian pizza', None)]",0.5929928
heartland brewery is a great way to start or finish your day.,"[('heartland brewery', None)]",0.4169597
this is the perfect date spot for williamsburg couples.,"[('williamsburg', None)]",0.45325854
the dim sum here is only so-so.,"[('dim sum', None)]",0.15893374
seating is ok even though sometimes there's alot of people.,"[('seating', None)]",0.38222426
"even with a relatively inexpensive botle of wine, if you can call $70.00 inexpensive, the cost is through the roof for better than average fare.","[('cost', None), ('botle of wine', None)]",0.3821187
"service was slow, but the people were friendly.","[('service', None)]",0.38629323
steamed fresh so brought hot hot hot to your table.,"[('steamed', None)]",0.44837582
the steak was very fatty and the sauce was overpowering and not very tasty.,"[('steak', None), ('sauce', None)]",0.5214709
"the staff makes you feel at home, the food is great and the atmosphere is wonderful!","[('staff', None), ('atmosphere', None), ('food', None)]",0.62159896
the food is alright - some stuff is good - some is not (like the steak dish which tends to be dry).,"[('food', None)]",0.6476638
"not only would i not recommend jimmy's restaurants to friends, i would strongly suggest they go anywhere but.","[(""jimmy's restaurants"", None)]",0.5428083
haru on park s is simply disgusting.,"[('haru', None)]",0.29658943
"as a long-time patron of mamoun's, i always figured that i had found the best late night food spot in the city.","[('mamoun', None)]",0.587479
the bagel was huge.,"[('bagel', None)]",0.32509673
get the tuna of gari.,"[('gari', None)]",0.3881864
"i like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.","[('dhosas', None), ('dhal', None)]",0.322088
edible but really a ripoff at those prices given whats in the area.,"[('price', None)]",0.5445156
"the staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.","[('unisex bathroom', None)]",0.3931729
i have been to casimir over 5 times and i have always had a great time there.,"[('casimir', None)]",0.31603438
the service was the only thing good about this restaurant.,"[('service', None)]",0.61834365
service- friendly and attentive.,"[('service', None)]",0.5043157
service was very prompt but slightly rushed.,"[('service', None)]",0.33497596
"great food, great decor, great service.","[('service', None), ('decor', None), ('food', None)]",0.7013874
"the palak paneer was standard, and i was not a fan of the malai kofta.","[('palak paneer', None)]",0.3705064
i've dined at alain ducasse's restaurant in monte carlo for half the price for the same excellent dining experience.,"[('alain ducasse', None)]",0.6003916
"yeah, sometimes the service can be slow.","[('service', None)]",0.2451066
"save your money and don't waste your calories, go to margharita's on washington street instead, they have amazing food and the best service.","[(""margharita's"", None), ('service', None)]",0.5231348
the service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,"[('service', None), ('spring rolls', None)]",0.6258103
the perfect spot.,"[('spot', None)]",0.33728358
"the place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.","[('place', None), ('service', None)]",0.5399153
the service was excellent and the food was delicious.,"[('service', None), ('food', None)]",0.77291787
service was also very good.,"[('service', None)]",0.50578535
"i would not have been so disappointed with the portions if the qualities were good enough to make up for it, but they were not!","[('quality', None), ('portions', None)]",0.5368657
i would highly recommend nina's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures.,"[(""nina's"", None)]",0.43872505
all the desserts the group tried got favorable reviews.,"[('reviews', None), ('desserts', None)]",0.53434837
there's something smooth about sipping sake upper east side style.,"[('sipping sake', None)]",0.52275765
this place has got to be the best japanese restaurant in the new york area.,"[('japanese restaurant', None)]",0.6059118
best reuben sandwich ever!,"[('reuben sandwich', None)]",0.44801483
lucky strike is a great casual place to just grab a bite to eat.,"[('lucky strike', None)]",0.50949466
wonderful strawberry daiquiries as well!,"[('strawberry daiquiries', None)]",0.44875965
"the sushi has been from average to below average, the wait service has always been sub-par the atmosphere goes from nice to really irritating (if you sit in the area beyond the kitchen, the acousitcs are horrid, everything echoes is extremely loud).","[('acousitcs', None), ('sushi', None)]",0.4815459
frites were delicious if a bit on the thick side.,"[('frites', None)]",0.42627904
"alone for 100 bucks, it is really overprice.","[('price', None)]",0.24795114
very good value,"[('value', None)]",0.3051463
here you get the zen feel without feeling rigid.,"[('zen feel', None)]",0.15432465
i would recommend putting your name down and then getting a drink at a local bar first though because of the wait time.,"[('wait time', None)]",0.2905665
i fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of bbq roast pork.,"[('egg noodles', None), ('bbq roast pork', None)]",0.5463343
"overall, the best bagel in town.","[('bagel', None)]",0.5651955
everything a ny pizza joint should be.,"[('ny pizza joint', None)]",0.5280845
"light, refreshing summer rolls (not fried) remind me of vietnamese places in paris.","[('paris', None)]",0.5004561
the sushi seemed pretty fresh and was adequately proportioned.,"[('proportioned sushi', None)]",0.5106362
but the service was a bit slow.,"[('service', None)]",0.3135229
spreads and toppings are great - though a bit pricey.,"[('spreads', None), ('price', None), ('toppings', None)]",0.5237138
indoor was very cozy and cute.,"[('indoor', None)]",0.41771004
we had a 3 hour brunch- they definitely do not rush you- and they kept the unlimited mimosas flowing the whole time.,"[('mimosas', None)]",0.3470828
and their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!,"[('service', None), ('price', None), ('food', None)]",0.495067
"the service was excellent, the food was excellent, but the entire experience was very cool.","[('experience', None), ('service', None), ('food', None)]",0.74783343
the service is good and the resturant is clean.,"[('service', None)]",0.6314287
"the cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.","[('service', None)]",0.6230099
i've rarely had a problem with slow staff in the 10 years i've been going.,"[('slow staff', None)]",0.27815595
food is excellent.,"[('food', None)]",0.7133817
they outshine hh.,"[('outshine', None)]",0.17062432
excellent lunch buffet for only $6.95.,"[('lunch buffet', None)]",0.62077785
"both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.","[('lunch', None), ('filling', None), ('price', None), ('dinner', None)]",0.5854925
problem is nothing at prune is particularly memorable.,"[('prune', None)]",0.14886668
"ambience is so cute and quaint, good for business although we were there on vacation.","[('ambience', None)]",0.4788271
"the portion sizes here are huge, and the sushi is good.","[('portion sizes', None), ('sushi', None)]",0.5296118
my boyfriend ate tuna and it was cooked perfectly!,"[('tuna', None)]",0.42931837
"good food at the restaurant (a bit expensive, but great if you want to impress your date).","[('service', None), ('price', None), ('food', None)]",0.6798056
i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service.,"[('caviar', None), ('service', None)]",0.49071485
i have eaten there 3-4 times and the food was always good.,"[('food', None)]",0.65543985
keep up the good work.,"[('work', None)]",0.15634365
"i wasn't thrilled to have to wait on line for thirty minutes, but i guess that's the price you pay for a popular place.","[('price', None), ('line', None)]",0.40701696
"grilled whole fish wonderful, great spicing.","[('spicing', None), ('whole fish', None)]",0.5029157
"for years, i thought tuscan cuisine was the best, but salvatore converted me to the hearty neapolitan fare on my first visit.","[('tuscan cuisine', None)]",0.63170713
the service was great as well.,"[('service', None)]",0.5417439
try the lobster teriyaki and the rose special roll.,"[('teriyaki', None)]",0.4112711
"it is loud, hot and dark.","[('dark', None), ('hot', None), ('loud', None)]",0.3041271
"i found the food, service and value exceptional everytime i have been there.","[('service', None), ('value', None), ('food', None)]",0.70767844
we ate at this thai place following the reviews but very unhappy with the foods.,"[('thai place', None)]",0.5841653
"the food is definitely good, but i left a bit disappointed.","[('food', None)]",0.71189547
"the drinks are a saving grace, but service staff, please, get over yourselves.","[('service staff', None)]",0.4695442
there is a downside if you're ordering in -- the delivery guys have major attitude.,"[('delivery guys', None)]",0.45366153
the prices are exceptionally reasonable for food of this caliber.,"[('quality', None), ('price', None), ('food', None)]",0.599706
if you go here - your focus should be the tamarind margaritas.,"[('tamarind margaritas', None)]",0.4258423
the filet mignon dish was superb!,"[('filet mignon dish', None)]",0.547661
"the food is good, i can't lie.","[('food', None)]",0.65719503
"i didn't expect to like nosh as much as i did, but the pastrami on challah sandwich i had was otherworldly, the soups are like mom's, and the knishes give yonah schimmel's a run for its money.","[('yonah schimmel', None)]",0.5249829
"the atmosphere is nothing special, but it feels like a sushi establishment in tokyo.","[('atmosphere', None), ('tokyo', None)]",0.47545886
i really like both the scallops and the mahi mahi (on saffron risotto-yum!).,"[('saffron risotto', None)]",0.3481779
"the ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.","[('price', None), ('food', None), ('ambience', None)]",0.7016522
"do not get the go go hamburgers, no matter what the reviews say.","[('go go hamburgers', None)]",0.5129338
the sandwhiches are out-of-this world!,"[('sandwhiches', None)]",0.1986304
"if you live in upper manhattan, siam square is the place for thia food.","[('siam square', None)]",0.45651245
decor is charming.,"[('decor', None)]",0.35657614
the food was very well prepared.,"[('food', None)]",0.6462733
really tasty spring rolls and noodles for a good price though.,"[('spring rolls', None), ('price', None), ('noodles', None)]",0.5804182
"good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.","[('dim sum', None)]",0.5126646
