text,terms,lab_sim
"the ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.",[],0.5510659
"my host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.",[],0.4771863
the bar has various selections and the mixed drink special is a catcher! 2 for 1's.,[],0.40945467
"during the course of the past 3 months, the chef and staff changed and it was not for the better.",[],0.46414948
we were exploring grand central and didn't want to eat in the food court.,[],0.45545802
"overall, not worth the money.",[],0.31196767
we left after one drink.,[],0.30017075
everything that happened was not even up to mediocre.,[],0.2395571
our last time there a few weeks ago was early at 5pm and it was very crowded and noisy.,[],0.39183602
it is one the nicest outdoor restaurants i have ever seen in ny--i am from italy and this place rivals the ones in my country.,[],0.66559094
yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,[],0.1666525
"the last two times i ordered from here my food was soo spicy that i could barely eat it, and the spice took away from the flavor of the dish.",[],0.51416266
i've been frequenting the tasting room since it first arrived in the east village and i've never been disappointed.,[],0.64219767
the 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.,[],0.35792664
"it was raining, and we figured why not?",[],0.12572686
"$6 and there is much tasty food, all of it fresh and continually refilled.",[],0.571411
"just straight up cheap, good food.",[],0.61306876
another welcome addition to the neighborhood.,[],0.32569724
"this time, i prefer not to go into detail.",[],0.19863161
my only problem is that you are literally sitting on top of the people next to you!,[],0.22293442
and affordable.,[],0.36446583
i actually feel like i should keep it a secret.,[],0.14427961
they have a very diverse menu so its something for everybody.,[],0.5687104
the staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,[],0.55445707
i drop more dollar bills here than your uncle after a weekend at scores.,[],0.20875032
go there to relax and feel like your somewhere else.,[],0.29701507
it was a very nice surprise.,[],0.3041776
i am french and i really felt like home!!!,[],0.21854833
"it's usually packed for good reason, esp.",[],0.3705019
i love going there!,[],0.4232545
i cannot recommend og more highly if i tried - check it out for yourself.,[],0.17241846
"it was the first place we ate on our first trip to new york, and it will be the last place we stop as we head out of town on our next trip to new york.",[],0.4571908
"and, atlhough tables opened up next to us and we asked for a slightly larger space, they left us awkardly seated.",[],0.28718325
there was no ambiance.,[],0.12700914
but trust me it is so worth it.,[],0.24140765
it is not a place for tourists or someone who has never dined in bay ridge.,[],0.36473036
"the only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price x4, which makes no sense whatsoever.",[],0.3214811
"they sell special sushi, everything have a topping, sauce and etc.",[],0.5813846
do not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.,[],0.43444952
they never came back to refill our glasses again.,[],0.18402323
"i took my girlfriend there for her birthday last night and we had a relaxing, really good meal.",[],0.62977046
"they're rude at times, and not very friendly.",[],0.28584105
i'm happy to have nosh in the neighborhood and the food is very comforting.,[],0.49071354
"good atmosphere, combination of all the hottest music dress code is relatively strict except on fridays.",[],0.35674223
"they kindly brought us more to see if it was better, but it was not!",[],0.37815744
love the food.,[],0.59636253
it's a nice place to relax and have conversation.,[],0.4438902
"going to volare is like going to your favorite aunt's house for dinner, assuming that your aunt is a great italian cook.",[],0.41232428
i loved it and would go again.,[],0.2972958
so so so so so good!,[],0.32936457
"out of the hundreds of italian restaurants in queens, this is among the best.",[],0.63330346
i keep my fingers crossed the whole subway ride hoping that there will be a table i can sit at by myself and not have to share with the rice congee soup people.,[],0.50580335
"it was huge, delicious, fresh, and will be the reason we return.",[],0.60785395
we go often.,[],0.267282
moral stay away.,[],0.16068044
"when i saw that their website had a link to da ciro in napoli, i knew there was going to be good pizza!",[],0.51739264
no one asked what was wrong as we left with nothing touched on our plates.,[],0.2773999
they're terrific!!,[],0.340283
"great spot, whether looking for a couple of drinks or quiet dinner.",[],0.5428107
just stick with the small dishes!,[],0.4911812
"this place is a literal hole-in-the-wall that is buried within doyers, right off of pell st (barber's alley) in chinatown.",[],0.27774146
although we were looking for regular lettuce and some walnuts the salads we got were great.,[],0.52607834
we were sorry to check them off our list as we had enjoyed and recommended the place in the past.,[],0.5236963
"if you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.",[],0.6257239
just wish they'd expand.,[],0.10261642
"this wasn't the expected menu comprised only of pad thai and tom yum soup, but i thought that was what made the place so special.",[],0.61967474
you can't say its cheap because food is cheaper in chinatown.,[],0.49984497
"great eats, good times.",[],0.5762987
make sure you try this place as often as you can.,[],0.47880068
"plus, when our entrees were held up in the kitchen on a busy saturday night, the owner sent over complimentary summer rolls to hold us over!",[],0.48244008
another plus is most of the entrees are approx.,[],0.54100317
i will go back to suan soon!,[],0.30493432
loved it!,[],0.24448429
"the food was delicious, the atmosphere was relaxed, and we have now adopted plate 347 as our secret on second!",[],0.57047033
we were pleasantly surprised.,[],0.36215225
from the moment we walked in they were more than accomodating even though the place was packed.,[],0.34488273
"i am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and i was still hungry after my visit to this place!",[],0.45245278
it was wonderful.,[],0.42061
will give it another chance before i write it off.,[],0.15936959
the all-italian staff is warm and engaging from the start.,[],0.3423692
village is one of those places that scores on all fronts.,[],0.2951235
it is the best hidden spot there and i rave about it to everyone.,[],0.40522888
i had been a regular due to the consistently good food and ease of getting a table.,[],0.5902609
can't wait wait for my next visit.,[],0.37033337
this place is the most japanese it can ever get.,[],0.38550732
"great food, lt's of it, more then one person can eat!",[],0.6032301
cozy romantic atomosphere with only around 15 tables at most.,[],0.35692894
this place is worth going even if only for their beer.,[],0.5098069
stay away from this place.,[],0.32068256
"while most people can attest to spending over $50 on drinks in new york bars and hardly feeling a thing, the drinks here are plentiful and unique.",[],0.36076933
"complimentary stuff kept coming, and when the waiter saw me opening a gift, i received my dessert on a plate that had happy birthday written on it, with a candlevery nice touch, and attentive staff.",[],0.4289231
"the food arrived 20 minutes after i called, cold and soggy.",[],0.46177647
"the one up front will smile and say what can i get for you, brother?",[],0.23258387
brava la pizza fresca!,[],0.31092882
"if you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, kai is your place.",[],0.5093829
"check it out, it won't hurt your stomach or your wallet.",[],0.27535886
"if just to drop in, quickly stuff yourself and jet out -- to keep their turn-over.",[],0.23568837
i have been about 4 times and have always had a great meal.,[],0.58013856
i go back in line like three times on average until i can't walk anymore.,[],0.13184905
the wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,[],0.56762713
their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,[],0.5001243
"even if the food wasn't this good, the garden is a great place to sit outside and relax.",[],0.56665325
we saw them heating up at least one frozen item though i'm not sure which dim sum dish it was.,[],0.36056355
traditional french decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,[],0.46330822
the fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,[],0.38664442
"consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.",[],0.37852916
i really recommend the very simple unda (egg) rolls.,[],0.36523476
i will not be coming here at 3am again.,[],0.24434146
unbelievable.,[],0.24964805
"this is the only thai place i go too in nyc, it's wonderful, and live relaxed jazz on certain nights.",[],0.48695248
we will be back.,[],0.14456466
"if you are in a big group, this place is perfect because it recomends sharing - they have lazy susans on most tables - even families can feel comfortable here.",[],0.42651528
i went with 5 friends and we lingered at the table for a bit and didn't feel rushed at all even though there was a wait.,[],0.31653634
and everytime i go there's a bunch of drunk idiots making a scene out front.,[],0.3439135
"when we notified him that he didn't mention the specials, he didn't apologize but let us know that we made a very good decision regardless.",[],0.12962317
they need a kick out of it but until then the sushi is pretty good and the place is consistent.,[],0.49240574
i've had to wait only a few times during lunch but this place is definitely worth the wait.,[],0.4946515
all in all the food was above average and i would return to see how they operate with four or less dinners.,[],0.613859
"judging from previous posts this used to be a good place, but not any longer.",[],0.3640579
"for appetizers, i recommend the shrimp fritters and dumplings.",[],0.53687733
"the restaurant is dark and not very attractive and then you have spot lights shining on you putting you in the worst light possible, reaching for sunglasses.",[],0.47819915
the food and staff always surprise me with the new heights they are taken to.,[],0.5573179
amazing!,[],0.26019016
went to ottimo and was expecting outstanding pizza (as i love la pizza fresca).,[],0.5880517
i've always been seated propmtly.,[],0.30007836
there is nothing more pleasant than that.,[],0.33279595
i would recommend this place to anyone and would without a doubt come again.,[],0.49778798
for sure i will keep coming back because i feel really this restaurant deserves.,[],0.5616226
our tiny table for two (dinner plates hung over edge) was right in the middle of one of the lanes of waiter traffic.,[],0.40376374
"sake collection was excellent (try nanbu bijin), but pricy.",[],0.4333281
interesting other dishes for a change include chicken in curry sauce and salmon caserole.,[],0.5089403
one of my favorite restaurants in the neighborhood.,[],0.6375911
i have to say that i am pleasantly suprised and i will most likely stop in again if i am in the neighborhood.,[],0.400315
the place's decor and hidden bathrooms made for a good laugh.,[],0.4405116
this is a true gem of the village.,[],0.37262762
"they treat me like family, morning and night.",[],0.26355028
a wonderful place!,[],0.47683808
"please take my advice, go and try this place.",[],0.37647066
for my birthday and we had an excellent time.,[],0.42291838
i went to amma after a friend recommended it.,[],0.31531104
i'm just reading some of these reviews and its nonsense that people are reviewing some places because it was too loud.,[],0.3093547
kind of a small place but i guess if they are not too busy might be able to fit a group or kids.,[],0.31492144
maybe tomorrow ;-),[],0.100226045
please don't fool us.,[],0.15442623
i suspect this restaurant is what rao's would be if it hadn't turned exclusive.,[],0.5343051
the dish had like 6 pieces of beef in it.,[],0.46689057
"strike up a conversation with the attorney next to you, or with the local union worker on the other side.",[],0.017799692
we were then shooed inside.,[],0.22876291
we got in line and were served while in line a bannan fritter.,[],0.37372392
"it might have been a little too spicy for my friend, which you can couteract with eat more rice and keeping water on hand.",[],0.34195212
this place is always very crowded and popular.,[],0.43456286
just went here for my girlfriends 23rd bday.,[],0.34770912
my wife and i went to orsay for valentine's dinner.,[],0.3960847
"i don't know about you guys, but when i go somewhere to eat i go for the food not for the atmosphere.",[],0.44616807
"a gentleman, maybe the manager, came to our table, and without so much as a smile or greeting asked for our order.",[],0.3204513
i have lived in ny for many years and have dined at many restaraunts.,[],0.2705744
"when you enter, you feel like you have entered your mom's kitchen.",[],0.33006814
"we were tired and cold when we got to the restaurant, then we sat down to begin ordering appetizers.",[],0.5245157
i've had pizza both times and the caprese salad appetizer.,[],0.587565
she lives nearby but had never gone to this establishment thinking that it might be too touristy.,[],0.3753414
he was terribly thirsty after the meal too.,[],0.34431693
and when i visit her i make it a point to eat at 'ino at least once daily if not once for the whole trip.,[],0.45382085
"in fact, it appears he is going to go postal at any moment.",[],0.0413352
there was a small group of us looking somewhere to eat kinda late on a weeknight and we ended up at pastis.,[],0.4738159
for meetball night.,[],0.33583003
want to impress?,[],0.16336796
we've lived in the area for more than 8 years.,[],0.19905953
get the soup and a nosh (pastrami sandwich) for $8 and you're golden.,[],0.47912896
i have to say that if this what makes it easier to get a saet a lunch- i dont mind.,[],0.55572355
my family and i ate here last night for our annual christmas dinner with the family members who would rather spend the holidays with friends out-of-town.,[],0.53177243
we were told that they were booked solid and no other table was available.,[],0.25183782
the restaraurant is very small so reservations are a must.,[],0.4780817
a one women show!,[],0.10385734
you can't go wrong here.,[],0.2663379
at first i was rolling my ideas of yet another french place on the ues.,[],0.32146838
"to my right, the hostess stood over a busboy and hissed rapido, rapido as he tried to clear and re-set a table for six.",[],0.27773213
in china the phrase for a good restaurant is hot and loud.,[],0.50532717
after dealing with subpar pizza all over the kensington neighborhood - i've found little toninos.,[],0.56333166
i thought this place was totally overrated.,[],0.39832592
how do you rate home?,[],0.36278257
i went here in the afternoon with a friend.,[],0.36910346
our first greeting when we entered was the last call is at 10:15.,[],0.15473947
i guess the way my friends and i described it was the french colonies.,[],0.121182315
they were able to squeeze me in at 6 after i called the night before my anniversary for a friday night reservation and told me they'd treat us well for the occasion.,[],0.44273755
boy was i wrong!,[],0.12861939
i visit new green bo when i have money or when i am broke.,[],0.30734658
"note that they do not serve beer, you must bring your own.",[],0.5147451
when we walked in it seemed like it was there for 200 years.,[],0.23740089
ahhh...,[],0.1314075
it helps if you know what to order.,[],0.39858225
but that is highly forgivable.,[],0.1734493
"from the appetizers we ate, the dim sum and other variety of foods, it was impossible to criticize the food.",[],0.37552008
"when we arrived at 6:00 pm, the restaurant was practically empty.",[],0.4743622
"each table has a pot of boiling water sunken into its surface, and you get platters of thin sliced meats, various vegetables, and rice and glass noodles.",[],0.3837361
i am going to the mid town location next.,[],0.27869898
