text,labs
"the puke green walls leave a lot to be desired, but the food is very good.","[('puke green walls', None), ('food', None)]"
"the flavors are very fresh and pretty inobtrusive, nothing flashy.","[('flavors', None)]"
the hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,"[('hanger steak', None), ('tuna', None)]"
"our son loves pizza and we have a certified neapolitan pizzaria in our home city (seattle), we liked this nearly as much - and the differences were more about personal preference than any reflection on either restaurant.","[('neapolitan pizzaria', None), ('home city', None), ('preference', None), ('reflection', None)]"
big and soft as well as good lunch food.,"[('lunch food', None)]"
suan is a great place that i often take my friends (classmates) too.,"[('suan', None), ('place', None)]"
"as for the bar, this is another bad idea.","[('bar', None), ('idea', None)]"
"their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.","[('bagels', None)]"
"unlike hh up the block, this place actually gives you hearty and hot bagels this town is known for.","[('bagels', None), ('place', None)]"
i thought going to jimmys would give me a real domincan exprience.,"[('jimmys', None), ('exprience', None)]"
the barebecued salmon is elegantly spiced and not at all dry.,"[('barebecued salmon', None)]"
"same owner as the guy who owns typhoon, which is just down the street on st. marks and 1st ave.","[('typhoon', None), ('owner', None), ('st. marks', None), ('guy', None), ('ave.', None)]"
what generous portions!,"[('portions', None)]"
the wine the service was very good too.,"[('service', None), ('wine', None)]"
the highly spiced chai tea was great too.,"[('chai tea', None)]"
"i have been there many times, and food is good and consistent.","[('food', None), ('times', None)]"
the meat dishes were only so-so.,"[('meat dishes', None)]"
"his wife tanya, the hostess, completes the comforting atmosphere by being delightfully warm and gracious.","[('tanya', None), ('atmosphere', None)]"
"the menu consisted of standard brassiere food, better then places like balthazar etc.","[('standard brassiere food', None)]"
"i have been a longtime fan of holy basil in the east village, and while i do believe their food has slightly slipped in quality, i have been hesitant to be disloyal.","[('quality', None), ('holy basil', None), ('village', None), ('fan', None)]"
the staff there is very attentive and down to earth.,"[('staff', None), ('earth', None)]"
"you don't go to mizu for excellent service, you go for the large amounts of food, the amiable atmosphere, and the hole-in-the-wall feeling of the place.","[('mizu', None), ('service', None), ('amounts', None), ('wall feeling', None), ('atmosphere', None)]"
"the service is always bad though, don't expect much of anything from your server, and i would not recommend bringing a date here either.","[('service', None), ('server', None)]"
the service is descent even when this small place is packed.,"[('service', None), ('place', None)]"
this is the best sushi in new york city - hands down.,"[('sushi', None), ('york city', None), ('hands', None)]"
great value for the quality ingredients.,"[('value', None), ('quality ingredients', None)]"
"the thali was small, thoroughly unremarkable, and $14.95.","[('thali', None)]"
the sushi is also great!,"[('sushi', None)]"
"the food here is rather good, but only if you like to wait for it.","[('food', None)]"
i got an excellent piece of cheesecake and we had several other nice pastries.,"[('pastries', None), ('cheesecake', None), ('piece', None)]"
"the staff is very kind and well trained, they're fast, they are always prompt to jump behind the bar and fix drinks, they know details of every item in the menu and make excelent recomendations.","[('staff', None), ('recomendations', None), ('bar', None), ('fix drinks', None)]"
the makhani was ok --the korma was bland.,"[('makhani', None), ('korma', None)]"
"though the service could be better (possibly due to more than one very large group in the house), it is very cordial and warm, as is the general clientele.","[('service', None), ('house', None)]"
"the decor in this place is very diner-ish and the kind of place you expect in the east village - not romantic, just simple, small and sparse.","[('decor', None), ('village', None)]"
the lox is always fresh too.,"[('lox', None)]"
service was very friendly.,"[('service', None)]"
so all i'm trying to say is this restaurant is by far the best thai food restaurant i've ever been to.,"[('thai food', None)]"
the duck confit is always amazing and the foie gras terrine with figs was out of this world.,"[('duck confit', None), ('foie gras terrine', None)]"
"the whole set up is truly unprofessional and i wish cafe noir would get some good staff, because despite the current one this is a great place.","[('set up', None), ('cafe', None), ('staff', None)]"
the service does sometimes lack focus and it is not ideal if you are in a hurry but i have never been treated rudely.,"[('service', None)]"
"i have reservations about the all you can eat deal, however -- the choices are fairly limited and you can probably order more food than you can eat for less than $18 by just going off the menu.","[('options', None), ('choices', None), ('reservations', None), ('deal', None), ('food', None)]"
the staff offers impeccable service.,"[('service', None)]"
we ended our great experience by having gulab jamun (dessert) recommended by the waiter.,"[('gulab jamun', None), ('experience', None)]"
"this place doesn't compare with mamoun's in terms of price, freshness, value, and consisent quality, but that's just my opinion.","[('quality', None), ('value', None), ('price', None), ('freshness', None), ('place', None), ('terms', None), ('mamoun', None), ('opinion', None)]"
"i have known about this secret for the last 13 years, emilio(the godfather) has continued to serve food and wine for the gods at mortal prices.","[('emilio', None), ('food', None), ('prices', None), ('wine', None), ('gods', None)]"
the brioche and lollies as party favors is a cute and sweet touch to a most memorable meal.,"[('lollies', None), ('brioche', None), ('party favors', None), ('meal', None), ('touch', None)]"
and the bill was outragous.,"[('bill', None)]"
"the service was attentive, yet unimposing, the food was far better than many notorious restaurants in midtown and the wine list is extensive and well priced.","[('service', None), ('price', None), ('food', None), ('restaurants', None), ('wine list', None)]"
"kind, attentive wait staff.","[('wait staff', None)]"
salads were fantastic.,"[('salads', None)]"
the owners and employees are friendly and their pizza is fantastic.,"[('pizza', None), ('employees', None), ('owners', None)]"
"la rosa waltzes in, and i think they are doing it the best.","[('rosa waltzes', None)]"
"a great addition to smith street: finally, a place that's not pretentious and filled with women wearing ugg boots.","[('ugg boots', None), ('street', None), ('addition', None)]"
it was like the servers forgot that they actually worked there and instead wanted to hang out and be cool.,"[('servers', None)]"
the service is good and ambience is good for a date or group outing.,"[('service', None), ('ambience', None), ('date', None), ('group outing', None)]"
a great way to make some money is to buy a case of snapple from costco and sell it right outside for only $2.50.,"[('costco', None), ('way', None), ('case', None), ('money', None)]"
fast service.,"[('service', None)]"
"the staff is excellent, specjal: that girl behind the bar, european chic.","[('specjal', None), ('staff', None)]"
"the service was bad, the food took to forever to come, we sat on the upper level.","[('service', None), ('level', None)]"
"we a menu that rearely changes,e xcept for one or two specials, the quality and care they put in thier food in evident.","[('quality', None), ('care', None), ('food', None)]"
"the decor is nice, but more casual than fine dining.","[('decor', None), ('dining', None)]"
this restaurant is a wonderful place to go many times and it is reasonably priced.,"[('price', None), ('restaurant', None), ('place', None)]"
"bottom line: b+ for the food, f for the service.","[('service', None), ('line', None)]"
the only thing the waiters don't do for you is wipe your chin when you leave.,"[('waiters', None), ('thing', None), ('chin', None)]"
"stick to dimsum, not super overpriced noodles.","[('noodles', None), ('dimsum', None)]"
the service is fine and they allow you to enjoy the view.,"[('service', None), ('view', None)]"
delicious simple food in nice outdoor atmosphere.,"[('food', None), ('outdoor atmosphere', None)]"
"the food is good, but very expensive for the casualness of it.","[('casualness', None), ('food', None)]"
the only fallback on this restaurant is the prices.,"[('price', None), ('fallback', None), ('restaurant', None), ('prices', None)]"
the hot and sour soup was unbearably hot and tasted of only pepper and nothing else.,"[('sour soup', None), ('hot and sour soup', None)]"
i love the pics of andy warhol when he used to frequent the place (he painted the ballato's sign in the window).,"[('andy warhol', None), ('pics', None), ('place', None)]"
try sushimi cucumber roll.,"[('sushimi cucumber roll', None)]"
the food is delicious.,"[('food', None)]"
amma is nothing special.,"[('amma', None)]"
yeah shanghai is also great but not quite as good -- they use the same amount of salt but without sweetness to balance out.,"[('shanghai', None), ('salt', None), ('amount', None)]"
the atmosphere is much better than sripraphai (more modern and sleek).,"[('sripraphai', None), ('atmosphere', None)]"
"the food is outstanding and the service is quick, friendly and very professional.","[('service', None), ('food', None)]"
"the bagels always warm, soft on the inside, crispy on the outside and enormous in size.","[('bagels', None), ('outside', None), ('inside', None), ('size', None)]"
service is fast and friendly.,"[('service', None)]"
"we all ate pasta entre'es, which were great.","[(""pasta entre'es"", None)]"
great experience overall.,"[('experience', None)]"
perfect for dates!,"[('dates', None)]"
the food was boring and expensive.,"[('food', None)]"
"the ambience is pretty and nice for conversation, so a casual lunch here would probably be best.","[('chat', None), ('ambience', None), ('lunch', None)]"
the service is ok but could be better.,"[('service', None)]"
i was here a few weeks back and we had the worst customer service experience at a restaurant ever.,"[('customer service', None), ('restaurant', None)]"
"nothing against a good sales call, but the tactics at amma are just too obvious.","[('tactics', None), ('amma', None), ('sales call', None)]"
"took my mom for mother's day, and the maitre d' was pretty rude.","[(""maitre d'"", None)]"
"the vibe is very relaxed and cozy, service was great and the food was excellent!","[('service', None), ('vibe', None), ('food', None)]"
"if you are looking for a good quality, cheap eats - this is the place.","[('quality', None), ('eats', None)]"
the service was friendly and the atmosphere was casual.,"[('atmosphere', None), ('service', None)]"
a friend from seattle and i went on a thursday night around 8:30.,"[('seattle', None)]"
when i lived upstate for a while i would buy freeze the bagels and they would still be better than any else.,"[('bagels', None)]"
"this is the best secret place in midtown', i heard that from the bartender, after having brilliant food ( try steak with portobello mushrooms) and drinks on the bar last tuesday.","[('bartender', None), ('drinks', None), ('food', None), ('portobello mushrooms', None), ('place', None), ('steak', None), ('midtown', None), ('tuesday', None)]"
the service was excellent - friendly and attentive.,"[('service', None)]"
"waitstaff is great, very attentive.","[('waitstaff', None)]"
it is what modern cuisine is all about.,"[('modern cuisine', None)]"
"in any event, even though its a bit on the pricey side, we still love this restaurant and will definitely go back.","[('pricey side', None), ('restaurant', None), ('bit', None)]"
"i don't like indian food too much and this was delicious, however you want to factor that into the equation.","[('indian food', None), ('equation', None)]"
"at taj, vegetarians can rejoice-all the dishes are manna from heaven.","[('taj', None), ('vegetarians', None)]"
"forget the rush and the wait and the noise (which isn't actually that bad), i mean please, who goes to a steakhouse to be coddled and romantic?","[('wait', None), ('noise', None), ('rush', None)]"
"having hunted around for a quiet, romantic, yet not hideously expensive restaurant i stumbled across reviews for la lanterna and gave it a shot.","[('la lanterna', None), ('restaurant', None)]"
jimmy's is hands down the hottest night spot in the bronx.,"[(""jimmy's"", None)]"
and i would have to agree with the masses in terms of service - delivery is their achilles' heel.,"[('service', None), ('masses', None), ('terms', None)]"
"the $300 bill was a bit steep, but the experience was great.","[('experience', None), ('bill', None)]"
"nice ambiance, nice little bar, good bartender, francois, and good service.","[('ambiance', None), ('bartender', None), ('service', None)]"
"the calamari comes with an incredible sauce, and the duck noodles are yummy as well.","[('duck noodles', None), ('calamari', None), ('sauce', None)]"
i would definitely go back -- if only for some of those exotic martinis on the blackboard.,"[('martinis', None), ('blackboard', None)]"
beautiful experience.,"[('experience', None)]"
the bagels are also reasonably priced for nyc.,"[('bagels', None)]"
decor leaves something to be desired.,"[('decor', None)]"
jimmy is dominican!,"[('jimmy', None)]"
"our waiter was fine, the place looks nice in that not-trying-too-hard way, but at those prices, a little more should be expected of your food.","[('waiter', None), ('price', None)]"
coming from boston this place is like emma's pizza in kendall square in cambridge (although they have more funky toppings!),"[(""emma's pizza"", None), ('toppings', None)]"
"i've been to this restaurant more than a dozen times and when i'm craving for pho, lemon grass chicken or beef cube on rice, this is the place to go.","[('beef cube', None), ('pho', None), ('lemon grass chicken', None)]"
"the food is spectacular, from the appitizers to the main course, and then of course the desserts, (wow) you'll need no more.","[('desserts', None), ('main course', None), ('appitizers', None), ('food', None)]"
my fish was delicious in an incredible curry sauce.,"[('curry sauce', None), ('fish', None)]"
if you are in search of the most authentic nyc deli experience look no further than the famous and historic katz's deli down on the lower east side.,"[(""katz's deli"", None), ('search', None), ('side', None)]"
"even upon delivery, their juicy pork buns are quite good . .","[('pork buns', None)]"
"average to good thai food, but terrible delivery.","[('thai food', None), ('delivery', None)]"
the space is nice but when we order our drink we were in for a surprise.,"[('space', None)]"
joe's pizza used to have the best slice until this pizzeria opened up.,"[(""joe's pizza"", None), ('slice', None)]"
i in all reality felt as if i had just gotten off air france and was in the 8th district in paris.,"[('paris', None), ('district', None)]"
"the food is amazing, rich pastas and fresh doughy pizza.","[('doughy pizza', None), ('pastas', None), ('food', None)]"
"food was very good, but not what i would consider out of this world.","[('food', None), ('world', None)]"
i had lobster bisque it has 2 oz. of maine lobster in it.,"[('lobster bisque', None)]"
"try the pad thai, it's fabulous and their prices are so cheap!","[('pad thai', None), ('price', None), ('prices', None)]"
food is great and inexpensive.,"[('price', None), ('food', None)]"
the price very reasonable.,"[('price', None)]"
"take a good sense of humor,an american express card with no limit, walk out with a lollipop,gift bag in hand and enough marketing materials for alain to to take the show on the road","[('alain', None), ('sense', None), ('show', None), ('lollipop', None), ('card', None)]"
ingredients are organic which is a real plus for me.,"[('ingredients', None)]"
i recommend this spot to anyone who enjoys fine cuisine at reasonable prices.,"[('cuisine', None), ('price', None), ('prices', None)]"
"the staff was very attentive, the ambience lovely, and the food superb.","[('staff', None), ('service', None), ('food', None), ('ambience', None)]"
"i love when restaurants think using fancy expensive ingrediants makes the food fine cuisine, even with no idea how to use them.","[('ingrediants', None), ('idea', None), ('food', None), ('cuisine', None)]"
the pizza and wine were excellent-the service too--but what really made this place was the backyard dining area.,"[('pizza', None), ('wine', None), ('service', None)]"
the frankenstein show was the best.,"[('frankenstein show', None)]"
"the waiters are sweet, the food is tasty and the bill is never too large.","[('bill', None), ('waiters', None), ('food', None)]"
"as a fan of thai, i have tried quite a few different restaurants in nyc and this one was definitely the worst.","[('thai', None), ('one', None)]"
"the service was superb, they treat you like family.","[('service', None)]"
"it only took about five or so minutes to get an empty table, but standing up wasn't too bad.","[('standing up', None), ('table', None)]"
"the menu may be small, but everything on it is delicious.","[('menu', None)]"
too bad latin quarters closed.,"[('latin quarters', None)]"
i live a block away and go to patsy's frequently.,"[(""patsy's"", None)]"
"- for dessert we split chocolate cake and vanilla gelato (with espresso), which were tasty, but i thought a bit overpriced.","[('vanilla cake', None), ('vanilla gelato', None), ('chocolate cake', None)]"
kudos haru,"[('haru', None)]"
"the well mannered, pleasant staff that tony has in his employ.","[('tony', None), ('staff', None)]"
the flavors robust and subtle.,"[('flavors', None)]"
"all i can say is $2 pints during happy hour and the some of the cheapest oysters you'll find in the city, though the quality is some of the best.","[('quality', None), ('oysters', None), ('city', None)]"
"we concluded with tiramisu chocolate cake, both were delicious.","[('tiramisu chocolate cake', None)]"
the counter service is bad.,"[('counter service', None)]"
i had a grat time at jekyll and hyde!,"[('jekyll', None), ('time', None), ('hyde', None)]"
"service here was great, food was fantastic.","[('service', None), ('food', None)]"
the sauce is delicious and the crust is perfect.,"[('sauce', None), ('crust', None)]"
"you will pay a lot for the decore, but the food is no better or worse than a lot of other chinese and asian fusion places in ny.","[('decore', None), ('food', None), ('fusion places', None), ('lot', None), ('ny', None)]"
the service is not consistently excellent -- just decent.,"[('service', None)]"
"the food, served in small tasting portions (as an option) is very good with each dish being better than the next.","[('portions', None), ('food', None)]"
i had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.,"[('presentation', None)]"
"oh, but wait, we were out of drinks (which were also delightfully overpriced).","[('price', None), ('drinks', None)]"
the service is fantastic.,"[('service', None)]"
the garlic mashed potatoes are hands down the best in the city!,"[('garlic mashed potatoes', None)]"
food and service was okay.,"[('service', None), ('food', None)]"
the lamb meat was under-cooked and extrmely chewy.,"[('lamb meat', None)]"
the best pad thai i've ever had.,"[('pad thai', None)]"
"over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.","[('service', None), ('reason', None), ('food quality', None)]"
great pizza and fantastic service.,"[('pizza', None), ('service', None)]"
we were seated outside and the waiter spilled red wine and hot tea on myself and my date.,"[('red wine', None), ('hot tea', None)]"
none of that yucky whipped stuff.,"[('whipped stuff', None)]"
"the wine list isn't great, and the desserts are shipped in from bruno's down the street, which is not as good as it used to be.","[('wine list', None), ('desserts', None)]"
i ordered a lassi and asked 4 times for it but never got it.,"[('lassi', None)]"
their coffee is quite good too!,"[('coffee', None)]"
"great wine list (italian), good food, service was initially fine.","[('wine list', None), ('service', None), ('food', None)]"
"despite the fact that the space is large, they've overcrowded the floor with tables.","[('space', None), ('tables', None), ('floor', None)]"
"i know, you were too busy showing off your vintage tee shirt and looking bored, but my agenda is i'm here to eat and enjoy the company of friends, seeking a pleasant experience.","[('tee', None), ('company', None), ('experience', None)]"
"as far as the service goes, the waitresses were not particularly friendly, but they got the job done.","[('service', None), ('waitresses', None)]"
taxan delicious!,"[('taxan', None)]"
"unlike other places in nyc where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).","[('sandwiches', None), ('price', None), ('nyc', None), ('places', None), ('portion', None), ('decker', None)]"
have been dozens of times and never failed to enjoy the experience.,"[('experience', None)]"
for two people with tip was less than $25 bucks.,"[('tip', None)]"
killer sushi!,"[('sushi', None)]"
of course the reason its so packed is because the food is so delicious!,"[('food', None), ('reason', None)]"
"staffs are not that friendly, but the taste covers all.","[('staffs', None)]"
the jukebox plays everything from italian opera to the strokes.,"[('jukebox', None), ('opera', None), ('strokes', None)]"
and i've been to many nyc delis.,"[('nyc delis', None)]"
plus they made a perfect martini.,"[('martini', None)]"
"i've eaten thai many times, and am very familiar with the cuisine.","[('thai', None), ('times', None), ('cuisine', None)]"
the waiter was attentive.,"[('waiter', None)]"
their margarita is best i've had since i've returned from naples!,"[('margarita', None)]"
the tastes makes your mouth water for more.,"[('tastes', None)]"
"all in all a wonderful experience, can't wait to come back.","[('experience', None)]"
the food was actually aweful.,"[('food', None)]"
they are served with a free appetizer and the portions are perfect for lunch.,"[('portions', None), ('appetizer', None), ('lunch', None)]"
there is actually space to breathe and the decor sets the tone for an intimate dinner.,"[('space', None), ('decor', None), ('dinner', None)]"
we went around 9:30 on a friday and it had died down a bit by then so the service was great!,"[('service', None)]"
"furthermore, the rice had no seasoning, so the sushi was bland and disgusting.","[('seasoning', None), ('rice', None), ('sushi', None)]"
the sushi is average and the prices are anything but.,"[('price', None), ('sushi', None)]"
"my wife and i also enjoyed the spinach, the shanghai low mein, and other attractions.","[('shanghai low mein', None), ('attractions', None), ('wife', None)]"
turned out there was full service upstairs and sat down.,"[('service', None)]"
several of the dim sum orders had about 6-8 pieces.,"[('dim sum orders', None)]"
they live up to the thai way of living.,"[('thai way of living', None)]"
if you have a dumpling fetish i suggest you try some here!,"[('dumpling', None)]"
and the food was fantastic.,"[('food', None)]"
"they're also friendlier here, especially the owner, kenny.","[('kenny', None)]"
"while the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.","[('room', None)]"
i've lived in nyc all my life and had never before seen so many waterbugs in one place (except in a really bad dream).,"[('nyc', None), ('dream', None), ('waterbugs', None)]"
winnie and her staff are the best crew you can find serving you.,"[('winnie', None)]"
you can even get packages of the chutneys to stock your fridge!,"[('chutneys', None), ('stock', None), ('packages', None)]"
slightly on the pricey side but worth it!,"[('pricey side', None)]"
"if it isn't for the food (a+++), it must be the service or the ambience.","[('service', None), ('ambience', None)]"
"i like the ambience, it's very dark and original.","[('ambient', None)]"
not the typical nyc gimmick theme restaurant.,"[('gimmick theme restaurant', None)]"
this place is not worth the prices.,"[('place', None), ('price', None), ('prices', None)]"
pick a bagel has the best bagels in the city.,"[('bagels', None), ('bagel', None)]"
"you are paying for the atmosphere, which is nice, but can be had in numerous places in bay ridge.","[('atmosphere', None), ('bay ridge', None), ('places', None)]"
it's called gnochi alla nona and is found under chef specials.,"[('gnochi alla nona', None)]"
the fried dumplings are great!,"[('fried dumplings', None)]"
this place has the best chinese style bbq ribs in the city.,"[('chinese style bbq ribs', None)]"
ive been here so many times the waiters know my name.,"[('waiters', None)]"
the decor is very simple but comfortable.,"[('decor', None)]"
"we figured we never had argentinian pizza before so we grabbed our lunch there, sharing a large pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.","[('argentinian pizza', None), ('pelligrino', None)]"
heartland brewery is a great way to start or finish your day.,"[('heartland brewery', None), ('way', None)]"
this is the perfect date spot for williamsburg couples.,"[('williamsburg', None), ('date spot', None)]"
the dim sum here is only so-so.,"[('dim sum', None)]"
seating is ok even though sometimes there's alot of people.,"[('seating', None)]"
"even with a relatively inexpensive botle of wine, if you can call $70.00 inexpensive, the cost is through the roof for better than average fare.","[('cost', None), ('botle of wine', None), ('fare', None)]"
"service was slow, but the people were friendly.","[('service', None), ('people', None)]"
steamed fresh so brought hot hot hot to your table.,"[('steamed', None)]"
the steak was very fatty and the sauce was overpowering and not very tasty.,"[('steak', None), ('sauce', None)]"
"the staff makes you feel at home, the food is great and the atmosphere is wonderful!","[('staff', None), ('atmosphere', None), ('food', None)]"
the food is alright - some stuff is good - some is not (like the steak dish which tends to be dry).,"[('food', None), ('stuff', None)]"
"not only would i not recommend jimmy's restaurants to friends, i would strongly suggest they go anywhere but.","[(""jimmy's restaurants"", None), ('friends', None)]"
haru on park s is simply disgusting.,"[('haru', None), ('park', None)]"
"as a long-time patron of mamoun's, i always figured that i had found the best late night food spot in the city.","[('mamoun', None), ('time patron', None)]"
the bagel was huge.,"[('bagel', None)]"
get the tuna of gari.,"[('gari', None), ('tuna', None)]"
"i like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.","[('dhosas', None), ('dhal', None)]"
edible but really a ripoff at those prices given whats in the area.,"[('price', None)]"
"the staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.","[('unisex bathroom', None), ('staff', None)]"
i have been to casimir over 5 times and i have always had a great time there.,"[('casimir', None), ('time', None)]"
the service was the only thing good about this restaurant.,"[('service', None), ('thing', None), ('restaurant', None)]"
service- friendly and attentive.,"[('service', None)]"
service was very prompt but slightly rushed.,"[('service', None)]"
"great food, great decor, great service.","[('service', None), ('decor', None), ('food', None)]"
"the palak paneer was standard, and i was not a fan of the malai kofta.","[('palak paneer', None)]"
i've dined at alain ducasse's restaurant in monte carlo for half the price for the same excellent dining experience.,"[('alain ducasse', None), ('dining experience', None), ('price', None)]"
"yeah, sometimes the service can be slow.","[('service', None)]"
"save your money and don't waste your calories, go to margharita's on washington street instead, they have amazing food and the best service.","[(""margharita's"", None), ('service', None), ('food', None), ('calories', None), ('washington street', None), ('money', None)]"
the service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,"[('service', None), ('spring rolls', None)]"
the perfect spot.,"[('spot', None)]"
"the place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.","[('place', None), ('service', None), ('occassion', None), ('date', None), ('friends', None)]"
the service was excellent and the food was delicious.,"[('service', None), ('food', None)]"
service was also very good.,"[('service', None)]"
"i would not have been so disappointed with the portions if the qualities were good enough to make up for it, but they were not!","[('quality', None), ('portions', None), ('qualities', None)]"
i would highly recommend nina's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures.,"[(""nina's"", None), ('dinner', None), ('heart warming', None)]"
all the desserts the group tried got favorable reviews.,"[('reviews', None), ('desserts', None)]"
there's something smooth about sipping sake upper east side style.,"[('sipping sake', None), ('side style', None)]"
this place has got to be the best japanese restaurant in the new york area.,"[('japanese restaurant', None), ('york area', None)]"
best reuben sandwich ever!,"[('reuben sandwich', None)]"
lucky strike is a great casual place to just grab a bite to eat.,"[('lucky strike', None), ('bite', None), ('place', None)]"
wonderful strawberry daiquiries as well!,"[('strawberry daiquiries', None)]"
"the sushi has been from average to below average, the wait service has always been sub-par the atmosphere goes from nice to really irritating (if you sit in the area beyond the kitchen, the acousitcs are horrid, everything echoes is extremely loud).","[('acousitcs', None), ('sushi', None), ('wait service', None), ('echoes', None)]"
frites were delicious if a bit on the thick side.,"[('frites', None), ('side', None)]"
"alone for 100 bucks, it is really overprice.","[('price', None), ('bucks', None)]"
very good value,"[('value', None)]"
here you get the zen feel without feeling rigid.,"[('zen feel', None)]"
i would recommend putting your name down and then getting a drink at a local bar first though because of the wait time.,"[('wait time', None), ('bar', None)]"
i fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of bbq roast pork.,"[('egg noodles', None), ('bbq roast pork', None)]"
"overall, the best bagel in town.","[('bagel', None)]"
everything a ny pizza joint should be.,"[('ny pizza joint', None)]"
"light, refreshing summer rolls (not fried) remind me of vietnamese places in paris.","[('paris', None), ('rolls', None), ('places', None), ('light', None)]"
the sushi seemed pretty fresh and was adequately proportioned.,"[('proportioned sushi', None)]"
but the service was a bit slow.,"[('service', None)]"
spreads and toppings are great - though a bit pricey.,"[('spreads', None), ('price', None), ('toppings', None)]"
indoor was very cozy and cute.,"[('indoor', None)]"
we had a 3 hour brunch- they definitely do not rush you- and they kept the unlimited mimosas flowing the whole time.,"[('mimosas', None), ('time', None)]"
and their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!,"[('service', None), ('price', None), ('food', None), ('prices', None)]"
"the service was excellent, the food was excellent, but the entire experience was very cool.","[('experience', None), ('service', None), ('food', None)]"
the service is good and the resturant is clean.,"[('service', None), ('resturant', None)]"
"the cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.","[('service', None), ('tables', None), ('chairs', None), ('cafe', None)]"
i've rarely had a problem with slow staff in the 10 years i've been going.,"[('slow staff', None)]"
food is excellent.,"[('food', None)]"
they outshine hh.,"[('outshine', None)]"
excellent lunch buffet for only $6.95.,"[('lunch buffet', None)]"
"both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.","[('lunch', None), ('filling', None), ('price', None), ('dinner', None)]"
problem is nothing at prune is particularly memorable.,"[('prune', None)]"
"ambience is so cute and quaint, good for business although we were there on vacation.","[('ambience', None), ('business', None)]"
"the portion sizes here are huge, and the sushi is good.","[('portion sizes', None), ('sushi', None)]"
my boyfriend ate tuna and it was cooked perfectly!,"[('tuna', None)]"
"good food at the restaurant (a bit expensive, but great if you want to impress your date).","[('service', None), ('price', None), ('food', None), ('date', None), ('restaurant', None)]"
i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service.,"[('caviar', None), ('service', None)]"
i have eaten there 3-4 times and the food was always good.,"[('food', None)]"
keep up the good work.,"[('work', None)]"
"i wasn't thrilled to have to wait on line for thirty minutes, but i guess that's the price you pay for a popular place.","[('price', None), ('line', None), ('place', None)]"
"grilled whole fish wonderful, great spicing.","[('spicing', None), ('whole fish', None)]"
"for years, i thought tuscan cuisine was the best, but salvatore converted me to the hearty neapolitan fare on my first visit.","[('tuscan cuisine', None), ('neapolitan fare', None), ('visit', None)]"
the service was great as well.,"[('service', None)]"
try the lobster teriyaki and the rose special roll.,"[('teriyaki', None), ('roll', None)]"
"it is loud, hot and dark.","[('dark', None), ('hot', None), ('loud', None)]"
"i found the food, service and value exceptional everytime i have been there.","[('service', None), ('value', None), ('food', None), ('everytime', None)]"
we ate at this thai place following the reviews but very unhappy with the foods.,"[('thai place', None), ('foods', None)]"
"the food is definitely good, but i left a bit disappointed.","[('food', None)]"
"the drinks are a saving grace, but service staff, please, get over yourselves.","[('service staff', None)]"
there is a downside if you're ordering in -- the delivery guys have major attitude.,"[('delivery guys', None), ('attitude', None)]"
the prices are exceptionally reasonable for food of this caliber.,"[('quality', None), ('price', None), ('food', None), ('prices', None)]"
if you go here - your focus should be the tamarind margaritas.,"[('tamarind margaritas', None)]"
the filet mignon dish was superb!,"[('filet mignon dish', None)]"
"the food is good, i can't lie.","[('food', None)]"
"i didn't expect to like nosh as much as i did, but the pastrami on challah sandwich i had was otherworldly, the soups are like mom's, and the knishes give yonah schimmel's a run for its money.","[('yonah schimmel', None), ('pastrami', None)]"
"the atmosphere is nothing special, but it feels like a sushi establishment in tokyo.","[('atmosphere', None), ('tokyo', None)]"
i really like both the scallops and the mahi mahi (on saffron risotto-yum!).,"[('saffron risotto', None)]"
"the ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.","[('price', None), ('food', None), ('ambience', None), ('prices', None)]"
"do not get the go go hamburgers, no matter what the reviews say.","[('go go hamburgers', None)]"
the sandwhiches are out-of-this world!,"[('sandwhiches', None)]"
"if you live in upper manhattan, siam square is the place for thia food.","[('siam square', None), ('manhattan', None)]"
decor is charming.,"[('decor', None)]"
the food was very well prepared.,"[('food', None)]"
really tasty spring rolls and noodles for a good price though.,"[('spring rolls', None), ('price', None), ('noodles', None)]"
"good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.","[('dim sum', None), ('dishes', None)]"
