text,labs
"despite the fact that the space is large, they've overcrowded the floor with tables.","[('floor', None), ('tables', None), ('space', None)]"
"i know, you were too busy showing off your vintage tee shirt and looking bored, but my agenda is i'm here to eat and enjoy the company of friends, seeking a pleasant experience.","[('experience', None), ('tee', None), ('company', None)]"
"as far as the service goes, the waitresses were not particularly friendly, but they got the job done.","[('waitresses', None), ('service', None)]"
"they are not helpful in the least and will give you the grand run around so by the time the event date rolls around you will not only regret chosing this place, but also become hostile!","[('place', None), ('event', None), ('run', None)]"
i had to ask her three times before she finally came back with the dish ive requested.,"[('wait', None), ('dish', None)]"
"normally that would be improper, however they were all delicious and my host did not complain.","[('host', None), ('food', None)]"
taxan delicious!,"[('food', None), ('taxan', None)]"
"perhaps it was an off night, but it was suprisingly average for a 9.3 rating.","[('night', None), ('rating', None)]"
"unlike other places in nyc where the sandwiches you want only come as a triple-decker, here you can get what you want in a reasonably-sized portion (and price).","[('nyc', None), ('decker', None), ('other places', None), ('portion', None), ('sandwiches', None), ('price', None)]"
"southern indian cuisine is still there, too.","[('cuisine', None), ('southern indian cuisine', None), ('food', None)]"
"restaurant snobs need not bother, this is a small, neighborhood kind of place.","[('place', None)]"
have been dozens of times and never failed to enjoy the experience.,"[('experience', None)]"
they couldn't even make a salad that was appealing.,"[('salad', None), ('food', None)]"
for two people with tip was less than $25 bucks.,"[('money', None), ('tip', None)]"
killer sushi!,"[('killer sushi', None)]"
of course the reason its so packed is because the food is so delicious!,"[('reason', None), ('packed', None), ('food', None)]"
"staffs are not that friendly, but the taste covers all.","[('taste', None), ('staffs', None)]"
the jukebox plays everything from italian opera to the strokes.,"[('jukebox', None), ('italian opera', None)]"
and i've been to many nyc delis.,"[('delis', None), ('many nyc delis', None), ('nyc', None)]"
this place is always packed.,"[('place', None)]"
much of the time it seems like they do not care about you.,"[('time', None), ('care', None)]"
plus they made a perfect martini.,"[('martini', None)]"
i am not sure if i would call the food here indian as it is a fusion of what seems to be french with an indian or exotic touch.,"[('fusion', None), ('touch', None), ('food', None)]"
"i've eaten thai many times, and am very familiar with the cuisine.","[('many times', None), ('thai', None), ('cuisine', None)]"
the waiter was attentive.,"[('attention', None), ('waiter', None)]"
their margarita is best i've had since i've returned from naples!,"[('margarita', None), ('naples', None)]"
i highly recommend the restaurant based on our experience last night.,"[('experience', None), ('restaurant', None), ('experience last night', None)]"
the tastes makes your mouth water for more.,"[('mouth water', None), ('taste', None)]"
i came into the city to try out this restaurant because a friend had recommended it to my husband.,"[('place', None), ('man', None), ('restaurant', None), ('city', None)]"
"their sake list was extensive, but we were looking for purple haze, which wasn't listed but made for us upon request!","[('haze', None), ('sake list', None)]"
"the tables are crammed way too close, the menu is typical of any italian restaurant, and the wine list is simply overpriced.","[('wine list', None), ('tables', None), ('restaurant', None), ('menu', None)]"
"all in all a wonderful experience, can't wait to come back.","[('experience', None), ('wait', None)]"
the food was actually aweful.,"[('aweful', None), ('food', None)]"
"after dining at b.o.g over twenty times now, its official !","[('dining', None), ('official', None)]"
they are served with a free appetizer and the portions are perfect for lunch.,"[('lunch', None), ('appetizer', None), ('portions', None)]"
there is actually space to breathe and the decor sets the tone for an intimate dinner.,"[('dinner', None), ('space', None), ('decor', None)]"
we went around 9:30 on a friday and it had died down a bit by then so the service was great!,"[('service', None), ('friday', None)]"
"my husband and i both ordered the steak, medium.","[('steak', None), ('medium', None)]"
"furthermore, the rice had no seasoning, so the sushi was bland and disgusting.","[('sushi', None), ('seasoning', None), ('rice', None)]"
this place has realy fresh sushi and a nice large menu of japanese classic cuisine.,"[('large menu', None), ('cuisine', None), ('menu', None), ('sushi', None)]"
the sushi is average and the prices are anything but.,"[('sushi', None), ('prices', None)]"
"my wife and i also enjoyed the spinach, the shanghai low mein, and other attractions.","[('spinach', None), ('other attractions', None), ('shanghai low mein', None), ('wife', None)]"
owner must have coem on this website to give himself credit.,"[('coem', None), ('credit', None), ('owner', None)]"
turned out there was full service upstairs and sat down.,"[('upstairs', None), ('full service', None), ('service', None)]"
i would go back.,"[('back', None), ('i', None)]"
definitely will be back!,"[('back', None), ('re', None)]"
several of the dim sum orders had about 6-8 pieces.,"[('sum orders', None), ('dim sum', None), ('pieces', None)]"
i'm not sure why these other reviewers are whining so much.,"[('other reviewers', None), ('reviewers', None)]"
they live up to the thai way of living.,"[('thai way of living', None), ('thai way', None), ('food', None), ('living', None)]"
if you have a dumpling fetish i suggest you try some here!,"[('dumpling', None), ('fetish', None)]"
"three page wine menu, one page entree and horedevous.","[('wine menu', None), ('entree', None)]"
"the food is consistently wonderful - i've been coming here for years, and the owner has always been accomodating and friendly.","[('owner', None), ('food', None)]"
the waiters and owners were nonchalant about this and promised to call the exterminator but weren't as dismayed or apologetic as i would have expected.,"[('exterminator', None), ('owners', None), ('waiters', None)]"
"i live nearby and when they first opened, i ate there a lot.","[('place', None), ('ate', None)]"
and the food was fantastic.,"[('atmosphere', None), ('food', None)]"
this is the kind of place you'd like to take all your friends to and still keep a secret.,"[('place', None), ('secret', None), ('friends', None)]"
"if you're looking for a place to sit down, have a drink and conversations with friends, go to sweet-n-tart and order yourself a hong-kong styled milk and tea with tapioca pearls (hot).","[('milk', None), ('tapioca pearls', None), ('tart', None), ('place', None), ('drink', None), ('hong-kong styled milk', None), ('tea', None)]"
"aside from the sea urchin, the chef recommended an assortment of fish including fatty yellow tail, boton shrimp, blue fin torro (fatty tuna), sea eel, etc.","[('yellow tail', None), ('fatty tuna', None), ('sea eel', None), ('boton shrimp', None), ('fatty yellow tail', None), ('chef', None), ('sea urchin', None), ('fish', None), ('blue fin torro', None), ('tuna', None)]"
"they're also friendlier here, especially the owner, kenny.","[('kenny', None), ('owner', None)]"
"while the room is not particularly comfortable, once you're seated you'll forget about everything except what's on your plate.","[('room', None), ('seated', None), ('plate', None), ('everything', None)]"
i've lived in nyc all my life and had never before seen so many waterbugs in one place (except in a really bad dream).,"[('dream', None), ('waterbugs', None)]"
winnie and her staff are the best crew you can find serving you.,"[('staff', None), ('serving', None)]"
"the ambiance is minimal the food is not phenomenal, but some dishes are quite good, such as the eggplant parmesan, veal in carozza chicken saltimbocca.","[('veal in carozza chicken saltimbocca', None), ('ambiance', None), ('dishes', None), ('food', None), ('eggplant parmesan', None)]"
"my host asked for appetizers for the group and the waiter gave us not only what we ordered, but some other items that were not ordered.","[('appetizers', None), ('other items', None), ('waiter', None)]"
you can even get packages of the chutneys to stock your fridge!,"[('chutneys', None), ('fridge', None), ('stock', None), ('packages', None)]"
the bar has various selections and the mixed drink special is a catcher! 2 for 1's.,"[('various selections', None), ('catcher', None), ('bar', None), ('mixed drink special', None)]"
slightly on the pricey side but worth it!,"[('side', None), ('pricey', None)]"
"if it isn't for the food (a+++), it must be the service or the ambience.","[('food', None), ('ambience', None)]"
"during the course of the past 3 months, the chef and staff changed and it was not for the better.","[('staff', None), ('course', None), ('months', None), ('chef', None)]"
"i like the ambience, it's very dark and original.","[('night', None), ('ambience', None)]"
not the typical nyc gimmick theme restaurant.,"[('restaurant', None), ('theme', None)]"
we were exploring grand central and didn't want to eat in the food court.,"[('food court', None), ('central', None), ('food', None)]"
"overall, not worth the money.","[('money', None), ('value', None)]"
this place is not worth the prices.,"[('place', None), ('prices', None)]"
we left after one drink.,"[('wait', None), ('drink', None)]"
everything that happened was not even up to mediocre.,"[('mediocre', None), ('event', None)]"
our last time there a few weeks ago was early at 5pm and it was very crowded and noisy.,"[('few weeks', None), ('time', None), ('crowded', None), ('last time', None)]"
pick a bagel has the best bagels in the city.,"[('bagel', None), ('bagels', None)]"
"you are paying for the atmosphere, which is nice, but can be had in numerous places in bay ridge.","[('paying', None), ('bay ridge', None), ('atmosphere', None), ('numerous places', None)]"
it's called gnochi alla nona and is found under chef specials.,"[('chef specials', None), ('gnochi alla nona', None)]"
it is one the nicest outdoor restaurants i have ever seen in ny--i am from italy and this place rivals the ones in my country.,"[('place', None), ('outdoor restaurants', None)]"
yes you have to wait to be seated and because its small there is no waiting area and the seat at the bar was all taken.,"[('waiting area', None), ('bar', None), ('seat', None)]"
the fried dumplings are great!,"[('fried dumplings', None), ('dumplings', None)]"
this place has the best chinese style bbq ribs in the city.,"[('place', None), ('style bbq', None), ('chinese style bbq ribs', None)]"
ive been here so many times the waiters know my name.,"[('waiters', None), ('name', None)]"
the decor is very simple but comfortable.,"[('comfort', None), ('decor', None)]"
i've been frequenting the tasting room since it first arrived in the east village and i've never been disappointed.,"[('room', None), ('east village', None)]"
"we figured we never had argentinian pizza before so we grabbed our lunch there, sharing a large pelligrino, a pizza of two of their specials, one was goat cheese the other blue cheese, and both were excellent.","[('large pelligrino', None), ('lunch', None), ('argentinian pizza', None), ('goat cheese', None), ('blue cheese', None), ('pizza', None)]"
heartland brewery is a great way to start or finish your day.,"[('day', None), ('heartland brewery', None), ('way', None)]"
the 'kamasutra' and 'bombay cosmopolitan' are excellent and will have you tipsy in no time.,"[('time', None), ('kamasutra', None), ('bombay cosmopolitan', None)]"
this is the perfect date spot for williamsburg couples.,"[('spot', None), ('date spot', None), ('date', None), ('williamsburg couples', None)]"
the dim sum here is only so-so.,"[('sum', None), ('dim sum', None)]"
"it was raining, and we figured why not?","[('rain', None)]"
"$6 and there is much tasty food, all of it fresh and continually refilled.","[('much tasty food', None), ('refilled', None), ('food', None)]"
"just straight up cheap, good food.","[('food', None), ('price', None)]"
another welcome addition to the neighborhood.,"[('addition', None), ('neighborhood', None)]"
seating is ok even though sometimes there's alot of people.,"[('people', None), ('seating', None)]"
"this time, i prefer not to go into detail.","[('detail', None), ('s', None)]"
"even with a relatively inexpensive botle of wine, if you can call $70.00 inexpensive, the cost is through the roof for better than average fare.","[('wine', None), ('fare', None), ('average fare', None), ('cost', None)]"
"service was slow, but the people were friendly.","[('people', None), ('service', None)]"
steamed fresh so brought hot hot hot to your table.,"[('hot hot', None), ('table', None), ('steamed', None)]"
the steak was very fatty and the sauce was overpowering and not very tasty.,"[('steak', None), ('sauce', None)]"
my only problem is that you are literally sitting on top of the people next to you!,"[('people', None), ('only problem', None), ('sitting', None)]"
and affordable.,"[('affordable', None), ('food', None)]"
"the staff makes you feel at home, the food is great and the atmosphere is wonderful!","[('staff', None), ('atmosphere', None), ('food', None)]"
i actually feel like i should keep it a secret.,"[('food', None), ('secret', None)]"
the food is alright - some stuff is good - some is not (like the steak dish which tends to be dry).,"[('some', None), ('steak dish', None), ('food', None), ('stuff', None)]"
"not only would i not recommend jimmy's restaurants to friends, i would strongly suggest they go anywhere but.","[('restaurants', None), ('friends', None), ('jimmy', None)]"
they have a very diverse menu so its something for everybody.,"[('menu', None), ('people', None)]"
haru on park s is simply disgusting.,"[('park', None), ('haru', None), ('park s', None)]"
the staff was too busy ordering sushi for dinner and then laying it out to eat on the bar to even bring me my check.,"[('staff', None), ('sushi', None), ('bar', None), ('check', None), ('dinner', None)]"
"as a long-time patron of mamoun's, i always figured that i had found the best late night food spot in the city.","[('spot', None), ('time patron', None), ('late night food spot', None), ('food', None)]"
i drop more dollar bills here than your uncle after a weekend at scores.,"[('scores', None), ('bill', None)]"
the bagel was huge.,"[('bagel', None), ('food', None)]"
go there to relax and feel like your somewhere else.,"[('place', None), ('relax', None)]"
get the tuna of gari.,"[('gari', None), ('tuna', None)]"
"i like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.","[('chole', None), ('dhal', None), ('somosas', None), ('dhosas', None)]"
it was a very nice surprise.,"[('food', None), ('surprise', None)]"
edible but really a ripoff at those prices given whats in the area.,"[('area', None), ('prices', None)]"
"the staff has been nice, but they seemed really stressed and the unisex bathroom needs to be cleaned more often.","[('bathroom', None), ('staff', None), ('unisex bathroom', None)]"
i am french and i really felt like home!!!,"[('french', None), ('home', None)]"
i have been to casimir over 5 times and i have always had a great time there.,"[('time', None), ('casimir', None)]"
the service was the only thing good about this restaurant.,"[('restaurant', None), ('only thing', None), ('service', None)]"
"it's usually packed for good reason, esp.","[('s', None), ('reason', None)]"
service- friendly and attentive.,"[('service', None), ('attentive', None)]"
i love going there!,"[('to', None), ('i', None)]"
i cannot recommend og more highly if i tried - check it out for yourself.,"[('og', None), ('a', None)]"
"it was the first place we ate on our first trip to new york, and it will be the last place we stop as we head out of town on our next trip to new york.","[('place', None), ('new york', None), ('eat', None), ('first trip', None), ('next trip', None), ('first place', None), ('last place', None)]"
service was very prompt but slightly rushed.,"[('time', None), ('service', None)]"
"great food, great decor, great service.","[('decor', None), ('service', None), ('food', None)]"
"and, atlhough tables opened up next to us and we asked for a slightly larger space, they left us awkardly seated.","[('tables', None), ('space', None), ('atlhough tables', None)]"
"the palak paneer was standard, and i was not a fan of the malai kofta.","[('palak paneer', None), ('malai kofta', None)]"
i've dined at alain ducasse's restaurant in monte carlo for half the price for the same excellent dining experience.,"[('experience', None), ('same excellent dining experience', None), ('price', None)]"
"yeah, sometimes the service can be slow.","[('time', None), ('service', None)]"
there was no ambiance.,"[('ambiance', None), ('food', None)]"
"save your money and don't waste your calories, go to margharita's on washington street instead, they have amazing food and the best service.","[('calories', None), ('washington street', None), ('margharita', None), ('food', None), ('money', None), ('service', None)]"
the service was attentive without being overbearing and each dish we tried was wonderful from the spring rolls to the cod with pineapple tempura.,"[('spring rolls', None), ('cod with pineapple tempura', None), ('spring', None), ('service', None)]"
but trust me it is so worth it.,[]
it is not a place for tourists or someone who has never dined in bay ridge.,"[('place', None), ('tourists', None), ('bay ridge', None)]"
the perfect spot.,"[('spot', None), ('the perfect spot', None), ('place', None)]"
"the only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price x4, which makes no sense whatsoever.","[('only weird thing', None), ('glass price', None), ('waitress', None), ('bottle', None)]"
"they sell special sushi, everything have a topping, sauce and etc.","[('sushi', None), ('special sushi', None), ('sauce', None)]"
do not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.,"[('hipsters', None), ('rest', None), ('taste', None)]"
they never came back to refill our glasses again.,"[('glasses', None), ('refill', None)]"
"the place is small and intimate and you may feel a little crowded, but the service is excellent and it's great for friends out, a romantic date, or a special occassion.","[('place', None), ('friends', None), ('date', None), ('service', None), ('special occassion', None)]"
the service was excellent and the food was delicious.,"[('service', None), ('food', None)]"
service was also very good.,"[('service', None), ('food', None)]"
"i took my girlfriend there for her birthday last night and we had a relaxing, really good meal.","[('night', None), ('birthday last night', None), ('meal', None)]"
"i would not have been so disappointed with the portions if the qualities were good enough to make up for it, but they were not!","[('qualities', None), ('portions', None)]"
"they're rude at times, and not very friendly.","[('times', None)]"
i'm happy to have nosh in the neighborhood and the food is very comforting.,"[('nosh', None), ('food', None), ('neighborhood', None)]"
"good atmosphere, combination of all the hottest music dress code is relatively strict except on fridays.","[('fridays', None), ('music dress code', None), ('atmosphere', None)]"
"they kindly brought us more to see if it was better, but it was not!",[]
love the food.,"[('food', None)]"
i would highly recommend nina's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures.,"[('family', None), ('nina', None), ('dinner', None), ('heart warming', None), ('candles', None), ('anyone', None)]"
all the desserts the group tried got favorable reviews.,"[('desserts', None), ('reviews', None)]"
there's something smooth about sipping sake upper east side style.,"[('something', None), ('style', None), ('sake upper east side style', None), ('sipping sake', None)]"
it's a nice place to relax and have conversation.,"[('place', None), ('conversation', None)]"
this place has got to be the best japanese restaurant in the new york area.,"[('area', None), ('japanese restaurant', None), ('new york area', None)]"
best reuben sandwich ever!,"[('reuben sandwich', None), ('ever', None)]"
lucky strike is a great casual place to just grab a bite to eat.,"[('place', None), ('bite', None), ('casual place', None)]"
wonderful strawberry daiquiries as well!,"[('strawberry daiquiries', None)]"
"going to volare is like going to your favorite aunt's house for dinner, assuming that your aunt is a great italian cook.","[('dinner', None), ('cook', None), ('aunt', None)]"
"the sushi has been from average to below average, the wait service has always been sub-par the atmosphere goes from nice to really irritating (if you sit in the area beyond the kitchen, the acousitcs are horrid, everything echoes is extremely loud).","[('wait service', None), ('kitchen', None), ('atmosphere', None), ('everything echoes', None), ('acousitcs', None), ('sushi', None)]"
i loved it and would go again.,"[('place', None), ('i', None)]"
frites were delicious if a bit on the thick side.,"[('thick side', None), ('side', None), ('frites', None)]"
so so so so so good!,[]
"alone for 100 bucks, it is really overprice.","[('bucks', None), ('money', None), ('price', None)]"
"out of the hundreds of italian restaurants in queens, this is among the best.","[('queens', None), ('hundreds', None), ('italian restaurants', None)]"
very good value,"[('value', None), ('food', None)]"
here you get the zen feel without feeling rigid.,"[('feel', None), ('zen', None)]"
i would recommend putting your name down and then getting a drink at a local bar first though because of the wait time.,"[('wait time', None), ('drink', None), ('local bar', None)]"
i fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of bbq roast pork.,"[('beef broth with shrimp dumplings', None), ('egg noodles in the beef broth with shrimp dumplings', None)]"
i keep my fingers crossed the whole subway ride hoping that there will be a table i can sit at by myself and not have to share with the rice congee soup people.,"[('rice congee soup people', None), ('rice congee soup', None), ('table', None), ('whole subway ride', None)]"
"overall, the best bagel in town.","[('bagel', None), ('town', None)]"
everything a ny pizza joint should be.,"[('ny pizza joint', None), ('pizza', None), ('everything', None), ('joint', None)]"
"it was huge, delicious, fresh, and will be the reason we return.","[('fresh', None), ('food', None)]"
we go often.,"[('go', None), ('et', None)]"
"light, refreshing summer rolls (not fried) remind me of vietnamese places in paris.","[('fried', None), ('light', None), ('summer rolls', None)]"
the sushi seemed pretty fresh and was adequately proportioned.,"[('proportioned', None), ('sushi', None)]"
moral stay away.,"[('s', None), ('moral', None)]"
but the service was a bit slow.,"[('service', None), ('price', None)]"
spreads and toppings are great - though a bit pricey.,"[('toppings', None), ('spreads', None)]"
"when i saw that their website had a link to da ciro in napoli, i knew there was going to be good pizza!","[('ciro', None), ('pizza', None)]"
no one asked what was wrong as we left with nothing touched on our plates.,"[('plates', None), ('nas', None)]"
indoor was very cozy and cute.,"[('downstairs', None), ('indoor', None)]"
we had a 3 hour brunch- they definitely do not rush you- and they kept the unlimited mimosas flowing the whole time.,"[('brunch', None), ('whole time', None), ('mimosas', None)]"
and their prices are very high - they actually think that they can get away with charging such prices for such terrible food and service!,"[('prices', None), ('such prices', None), ('such terrible food', None), ('service', None), ('food', None)]"
they're terrific!!,[]
"the service was excellent, the food was excellent, but the entire experience was very cool.","[('entire experience', None), ('experience', None), ('service', None), ('food', None)]"
the service is good and the resturant is clean.,"[('resturant', None), ('service', None)]"
"great spot, whether looking for a couple of drinks or quiet dinner.","[('spot', None), ('drinks', None), ('dinner', None), ('couple', None)]"
just stick with the small dishes!,"[('dishes', None), ('small dishes', None)]"
"the cafe itself was really nice with comfortable outdoor chairs and tables, but the service could have been better.","[('outdoor chairs', None), ('cafe', None), ('tables', None), ('service', None)]"
i've rarely had a problem with slow staff in the 10 years i've been going.,"[('staff', None), ('service', None)]"
food is excellent.,"[('quality', None), ('food', None)]"
"this place is a literal hole-in-the-wall that is buried within doyers, right off of pell st (barber's alley) in chinatown.","[('place', None), ('literal hole', None), ('pell st', None), ('wall', None), ('barber', None)]"
they outshine hh.,"[('outshine', None), ('hh', None)]"
although we were looking for regular lettuce and some walnuts the salads we got were great.,"[('salads', None), ('walnuts', None), ('regular lettuce', None)]"
excellent lunch buffet for only $6.95.,"[('lunch buffet', None), ('price', None)]"
we were sorry to check them off our list as we had enjoyed and recommended the place in the past.,"[('place', None), ('list', None)]"
"if you're not familiar with the cuisine, you may encounter problems ordering here and be sure to bring plenty of cash with you as they don't accept credit cards.","[('credit cards', None), ('cuisine', None), ('plenty', None), ('cash', None)]"
"both are very reasonably priced (around $8 for dinner and $5 for lunch), and are delicious and filling.","[('dinner', None), ('lunch', None), ('priced', None)]"
problem is nothing at prune is particularly memorable.,"[('prune', None), ('problem', None)]"
"ambience is so cute and quaint, good for business although we were there on vacation.","[('business', None), ('ambience', None)]"
"the portion sizes here are huge, and the sushi is good.","[('sushi', None), ('portion sizes', None), ('portion', None)]"
just wish they'd expand.,"[('expansion', None), ('food', None)]"
my boyfriend ate tuna and it was cooked perfectly!,"[('cooked', None), ('tuna', None)]"
"this wasn't the expected menu comprised only of pad thai and tom yum soup, but i thought that was what made the place so special.","[('pad thai', None), ('place', None), ('soup', None), ('menu', None), ('tom yum soup', None)]"
"good food at the restaurant (a bit expensive, but great if you want to impress your date).","[('restaurant', None), ('date', None), ('food', None)]"
i highly recommend caviar russe to anyone who wants delicious top grade caviar and fantastic service.,"[('grade caviar', None), ('caviar russe', None), ('caviar', None), ('service', None)]"
you can't say its cheap because food is cheaper in chinatown.,"[('chinatown', None), ('food', None)]"
i have eaten there 3-4 times and the food was always good.,"[('experience', None), ('food', None)]"
keep up the good work.,"[('work', None)]"
"i wasn't thrilled to have to wait on line for thirty minutes, but i guess that's the price you pay for a popular place.","[('place', None), ('line', None), ('minutes', None), ('price', None)]"
"great eats, good times.","[('eats', None), ('times', None)]"
make sure you try this place as often as you can.,"[('place', None)]"
"grilled whole fish wonderful, great spicing.","[('spicing', None), ('whole fish', None), ('grilled whole fish', None)]"
"for years, i thought tuscan cuisine was the best, but salvatore converted me to the hearty neapolitan fare on my first visit.","[('tuscan cuisine', None), ('hearty neapolitan fare', None), ('neapolitan fare', None), ('cuisine', None), ('first visit', None)]"
"plus, when our entrees were held up in the kitchen on a busy saturday night, the owner sent over complimentary summer rolls to hold us over!","[('kitchen', None), ('summer rolls', None), ('busy saturday night', None), ('entrees', None), ('rolls', None), ('owner', None)]"
the service was great as well.,"[('service', None), ('food', None)]"
try the lobster teriyaki and the rose special roll.,"[('roll', None), ('lobster teriyaki', None), ('rose special roll', None)]"
another plus is most of the entrees are approx.,"[('entrees', None)]"
i will go back to suan soon!,"[('suan', None), ('i', None), ('a', None)]"
loved it!,"[('place', None), ('he', None)]"
"the food was delicious, the atmosphere was relaxed, and we have now adopted plate 347 as our secret on second!","[('atmosphere', None), ('secret', None), ('food', None)]"
we were pleasantly surprised.,"[('food', None), ('reassuring', None)]"
from the moment we walked in they were more than accomodating even though the place was packed.,"[('place', None)]"
"it is loud, hot and dark.","[('noise', None), ('dark', None)]"
"i found the food, service and value exceptional everytime i have been there.","[('value exceptional everytime', None), ('service', None), ('food', None)]"
we ate at this thai place following the reviews but very unhappy with the foods.,"[('foods', None), ('place', None), ('reviews', None)]"
"the food is definitely good, but i left a bit disappointed.","[('wait', None), ('food', None)]"
"i am a 100 lb girl, had a glass of wine and a glass of beer prior to the dinner, and i was still hungry after my visit to this place!","[('dinner', None), ('glass of wine', None), ('visit', None)]"
"the drinks are a saving grace, but service staff, please, get over yourselves.","[('drinks', None), ('yourselves', None), ('service staff', None)]"
it was wonderful.,[]
there is a downside if you're ordering in -- the delivery guys have major attitude.,"[('attitude', None), ('delivery guys', None)]"
will give it another chance before i write it off.,"[('chance', None)]"
the all-italian staff is warm and engaging from the start.,"[('staff', None), ('start', None), ('all-italian staff', None)]"
village is one of those places that scores on all fronts.,"[('fronts', None), ('village', None)]"
the prices are exceptionally reasonable for food of this caliber.,"[('food', None), ('prices', None)]"
if you go here - your focus should be the tamarind margaritas.,"[('focus', None), ('tamarind margaritas', None)]"
it is the best hidden spot there and i rave about it to everyone.,"[('spot', None), ('people', None), ('hidden spot', None)]"
the filet mignon dish was superb!,"[('filet mignon dish', None)]"
i had been a regular due to the consistently good food and ease of getting a table.,"[('food', None), ('table', None)]"
can't wait wait for my next visit.,"[('wait', None), ('next visit', None)]"
this place is the most japanese it can ever get.,"[('place', None), ('japanese', None)]"
"the food is good, i can't lie.","[('lie', None), ('food', None)]"
"great food, lt's of it, more then one person can eat!","[('person', None), ('food', None)]"
"i didn't expect to like nosh as much as i did, but the pastrami on challah sandwich i had was otherworldly, the soups are like mom's, and the knishes give yonah schimmel's a run for its money.","[('nosh', None), ('pastrami', None), ('knishes', None), ('soups', None), ('challah sandwich', None), ('pastrami on challah sandwich', None)]"
"the atmosphere is nothing special, but it feels like a sushi establishment in tokyo.","[('nothing', None), ('sushi', None), ('atmosphere', None)]"
cozy romantic atomosphere with only around 15 tables at most.,"[('tables', None), ('atomosphere', None)]"
this place is worth going even if only for their beer.,"[('beer', None), ('place', None)]"
i really like both the scallops and the mahi mahi (on saffron risotto-yum!).,"[('mahi mahi', None), ('scallops', None)]"
"the ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.","[('prices', None), ('food', None), ('ambience', None)]"
"do not get the go go hamburgers, no matter what the reviews say.","[('hamburgers', None), ('go go hamburgers', None), ('reviews', None)]"
the sandwhiches are out-of-this world!,"[('sandwhiches', None), ('world', None)]"
"if you live in upper manhattan, siam square is the place for thia food.","[('siam square', None), ('food', None)]"
decor is charming.,"[('home', None), ('decor', None)]"
the food was very well prepared.,"[('prepared', None), ('food', None)]"
really tasty spring rolls and noodles for a good price though.,"[('spring rolls', None), ('noodles', None), ('price', None)]"
stay away from this place.,"[('place', None), ('drink', None)]"
"good, because hey, it's more food, but bad because dim sum is supposed to be smaller portions so you can try out more dishes and smaller so that each dish is cheap.","[('dishes', None), ('sum', None), ('dim sum', None), ('portions', None)]"
"while most people can attest to spending over $50 on drinks in new york bars and hardly feeling a thing, the drinks here are plentiful and unique.","[('drinks', None), ('people', None), ('spending', None), ('bar', None)]"
"complimentary stuff kept coming, and when the waiter saw me opening a gift, i received my dessert on a plate that had happy birthday written on it, with a candlevery nice touch, and attentive staff.","[('staff', None), ('candlevery nice touch', None), ('birthday', None), ('waiter', None), ('plate', None), ('dessert', None), ('stuff', None)]"
"the food arrived 20 minutes after i called, cold and soggy.","[('food', None), ('cold', None)]"
"if you go for the pre-theatre menu, it's an even greater deal.","[('pre-theatre menu', None), ('deal', None)]"
"the one up front will smile and say what can i get for you, brother?","[('smile', None), ('brother', None)]"
brava la pizza fresca!,"[('brava la pizza fresca', None), ('pizza', None)]"
"if you are someone who appreciates simplicity, elegance, and wonderfully presented and tasting seafood and vegetables regardless of portion size, kai is your place.","[('seafood and vegetables', None), ('portion size', None)]"
"the prices cannot be beat for the quality, quantity, freshness and taste.","[('quality', None), ('taste', None), ('prices', None)]"
"check it out, it won't hurt your stomach or your wallet.","[('stomach', None), ('wallet', None)]"
"if just to drop in, quickly stuff yourself and jet out -- to keep their turn-over.","[('turn-over', None), ('over', None), ('stuff', None)]"
"little tonino's is just awesome, our favorite delivery place in kennsington, honestly the best gnochi i have ever had!","[('delivery place', None), ('kennsington', None), ('gnochi', None)]"
incredibly poor service an food quality at exorbitant prices.,"[('food quality', None), ('prices', None), ('service', None)]"
i have been about 4 times and have always had a great meal.,"[('time', None), ('meal', None)]"
i go back in line like three times on average until i can't walk anymore.,"[('walker', None), ('line', None)]"
we usually just get some of the dinner specials and they are very reasonably priced and very tasty.,"[('priced', None), ('dinner specials', None)]"
horrible food and horrible service.,"[('service', None), ('food', None)]"
the wine and cheese plate are plentiful and can't wait to try the fondue or table grilling.,"[('table grilling', None), ('wine and cheese plate', None), ('wine', None), ('fondue', None), ('cheese plate', None)]"
bleecker st pizza is the best!,"[('bleecker', None), ('pizza', None)]"
i do not recommend the heartland brewery.,"[('heartland brewery', None), ('heartland brewing', None)]"
they treated us well and the food was extremely fresh and well-prepared.,"[('treated', None), ('food', None)]"
their exotic salad is basic ly a delcious little green salad with a peanut sauce that is perfect before their sweet basil fried tofu.,"[('delcious little green salad', None), ('green salad with a peanut sauce', None), ('exotic salad', None), ('sweet basil fried tofu', None), ('basil', None)]"
the big complaint: no toasting available.,"[('available', None), ('toasting', None)]"
"even if the food wasn't this good, the garden is a great place to sit outside and relax.","[('garden', None), ('food', None)]"
"volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.","[('weekly regulars', None), ('volare virgins', None), ('service', None)]"
"the food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.","[('waiter', None), ('food', None), ('meal', None)]"
